@relation myelo-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S43

@attribute X475 numeric
@attribute X1747 numeric
@attribute X1836 numeric
@attribute X2027 numeric
@attribute X2151 numeric
@attribute X2490 numeric
@attribute X2555 numeric
@attribute X4478 numeric
@attribute X4678 numeric
@attribute X5006 numeric
@attribute X5798 numeric
@attribute X5818 numeric
@attribute X5847 numeric
@attribute X6364 numeric
@attribute X6964 numeric
@attribute X8465 numeric
@attribute X9816 numeric
@attribute X9982 numeric
@attribute X10245 numeric
@attribute X10996 numeric
@attribute X11119 numeric
@attribute X11904 numeric
@attribute X12864 numeric
@attribute X13114 numeric
@attribute X13723 numeric
@attribute X14771 numeric
@attribute X15717 numeric
@attribute X15955 numeric
@attribute X19146 numeric
@attribute X19219 numeric
@attribute X19552 numeric
@attribute X19796 numeric
@attribute X20226 numeric
@attribute X20362 numeric
@attribute X21599 numeric
@attribute X21714 numeric
@attribute X22321 numeric
@attribute X22538 numeric
@attribute X23179 numeric
@attribute X23392 numeric
@attribute X23420 numeric
@attribute X23812 numeric
@attribute X24579 numeric
@attribute X24752 numeric
@attribute X26099 numeric
@attribute X26194 numeric
@attribute X26409 numeric
@attribute X26781 numeric
@attribute X26996 numeric
@attribute X27036 numeric
@attribute X28409 numeric
@attribute X29230 numeric
@attribute X29419 numeric
@attribute X29873 numeric
@attribute X30054 numeric
@attribute X30078 numeric
@attribute X30911 numeric
@attribute X31198 numeric
@attribute X31556 numeric
@attribute X31940 numeric
@attribute X31942 numeric
@attribute X32075 numeric
@attribute X32935 numeric
@attribute X33797 numeric
@attribute X33847 numeric
@attribute X34097 numeric
@attribute X34540 numeric
@attribute X34603 numeric
@attribute X34980 numeric
@attribute X35311 numeric
@attribute X35471 numeric
@attribute X35614 numeric
@attribute X36104 numeric
@attribute X38015 numeric
@attribute X38596 numeric
@attribute X39062 numeric
@attribute X39719 numeric
@attribute X39743 numeric
@attribute X40671 numeric
@attribute X42175 numeric
@attribute X42304 numeric
@attribute X42413 numeric
@attribute X44910 numeric
@attribute X45637 numeric
@attribute X45787 numeric
@attribute X45934 numeric
@attribute X46641 numeric
@attribute X46868 numeric
@attribute X47564 numeric
@attribute X48223 numeric
@attribute X48745 numeric
@attribute X49627 numeric
@attribute X50416 numeric
@attribute X50619 numeric
@attribute X51054 numeric
@attribute X51731 numeric
@attribute X52112 numeric
@attribute X52479 numeric
@attribute X52681 numeric
@attribute X52737 numeric
@attribute myelo.columns.disease.state {healthy,'myelodysplastic syndrome'}

@data
8.5188,250.664,22.6812,12.6169,22.2923,13.271,354.724,10.3027,13.0515,12.4449,15.1675,26.5079,6.28546,25.4561,8.03763,15.3843,16.805,2670.1,41.9822,12.9163,48.2443,334.086,2921.63,88.1022,52.8488,135.877,31.2066,107.048,31.219,70.2978,7.6561,41.4951,61.6943,24.5165,49.7919,909.13,165.316,290.591,171.974,964.77,13.6619,404.921,32.0231,24.8526,13.3814,248.801,17.4026,27.6869,68.651,656.845,257.612,21.4541,158.083,59.114,9.52527,31.7784,19.0158,14.2254,42.073,13.2662,88.061,119.162,21.4603,295.414,814.71,802.881,514.563,18.4756,228.688,264.209,316.193,501.894,99.2128,522.069,22.642,21.5563,24.8866,42.4812,30.2285,15.1522,8.38545,16.3877,112.245,15.7817,84.8902,26.2608,8.02374,55.6306,8.8868,21.7232,15.2069,26.1099,22.8041,9.85192,12.1709,7.49456,98.5857,16.5127,36.7209,11.5399,'myelodysplastic syndrome'
10.4605,194.165,15.6065,10.5479,20.6741,11.8901,237.248,10.5354,10.9664,14.0918,10.7998,29.9057,8.84401,25.5977,8.68989,12.6392,15.9113,4080.94,72.5776,12.4082,38.8828,128.748,1415.72,134.054,24.1379,163.988,38.9403,85.2272,12.9704,38.6914,6.61439,25.11,65.2523,35.4919,62.6393,975.358,119.583,306.902,307.765,594.98,29.5608,326.825,40.4545,35.9578,9.20813,275.067,20.579,15.6132,112.646,878.068,230.757,16.7711,145.503,38.7695,8.38545,10.8473,18.8284,16.5705,60.5581,36.2021,42.5333,70.0551,20.7039,88.9569,550.38,1382.96,366.532,15.2167,240.899,269.205,392.173,348.442,190.774,619.141,26.8153,18.4963,29.0918,56.5397,23.0435,14.8085,8.9086,21.2051,126.614,23.1317,76.8007,17.5095,12.0063,55.3387,11.3314,28.9486,15.6222,26.7863,29.5672,9.6364,10.3183,6.98063,116.547,32.6451,22.1802,9.35861,'myelodysplastic syndrome'
8.94751,549.885,18.0227,19.1368,22.722,11.5623,417.797,11.9817,12.3614,13.0435,12.2846,19.059,10.3124,16.9769,7.28061,13.0858,14.9748,3527.46,65.6614,11.6779,75.313,160.817,1813.51,757.968,23.9871,171.189,30.2961,116.061,18.6267,45.8493,8.84975,30.5933,269.458,18.6663,45.507,1269.92,213.098,196.465,168.103,506.453,13.2271,358.088,149.811,23.6951,7.81549,244.915,15.7647,27.279,55.9561,771.883,123.515,24.5908,125.199,47.2102,8.76851,8.91374,20.9289,21.0521,48.1584,23.4632,39.7052,67.2316,17.8727,83.0751,1037.33,1550.75,419.879,19.5613,172.545,311.603,466.015,280.713,160.181,620.213,30.7092,20.3402,26.4126,49.2496,31.4821,12.4768,7.14858,15.1533,89.5324,13.9886,66.5857,19.3231,6.8122,63.5622,9.29946,26.8288,16.7723,27.9636,23.8595,7.68982,14.4257,8.70368,97.9697,29.0886,17.3788,13.3189,'myelodysplastic syndrome'
12.2113,1324.07,16.0073,14.4991,25.887,11.7285,588.437,12.4485,10.1916,16.2806,13.66,35.2574,10.9826,33.8871,7.79413,14.3811,14.8335,4294.51,13.0915,12.041,41.927,192.583,2588.19,65.9198,34.9993,111.407,18.4617,89.3971,54.5706,45.5037,7.34859,23.5368,71.9321,18.2632,32.9321,1700.57,307.898,126.66,170.863,488.322,11.6669,359.627,67.9425,15.921,7.8618,189.91,14.8175,20.4548,50.8871,458.422,89.5194,25.37,67.4062,40.073,10.2968,8.81348,19.432,13.4986,45.5037,15.6853,51.0984,45.1348,21.811,51.4512,1480.23,1748.02,528.598,19.0962,180.791,216.503,168.067,281.098,260.13,808.395,26.7766,25.7401,22.3519,81.4571,20.5109,14.0908,7.89245,16.89,96.1378,13.0858,74.8451,10.5074,7.2039,43.0094,10.6261,25.0323,11.9116,19.7254,21.9639,7.83353,27.2535,7.64177,133.798,40.7852,13.9118,11.0676,'myelodysplastic syndrome'
15.2222,540.011,18.7283,18.2389,21.2778,10.8333,402.101,8.837,14.395,14.8587,12.4485,24.0346,11.7555,30.6595,6.70507,15.9245,14.9753,3831.9,14.484,13.2652,92.3596,96.7493,2022.08,197.317,32.5828,118.896,21.9639,104.887,48.3513,45.3597,7.26279,27.7808,71.8855,20.1651,28.8684,1559.72,234.36,153.537,229.613,474.109,10.8006,374.325,21.3931,13.8612,9.24269,219.756,17.9929,27.6909,51.2071,425.022,125.055,17.9929,61.0928,22.6599,10.6987,9.49034,20.1129,18.1256,48.566,14.6794,65.2112,53.9063,34.0443,57.8688,1733.85,1873,415.186,18.7472,136.053,185.488,357.598,335.098,315.67,776.596,25.6845,16.8014,21.4788,48.2139,22.0242,13.0868,8.20674,20.9379,68.5967,15.0423,65.896,12.1797,6.98113,52.7955,8.32945,24.4266,11.4372,18.4298,27.9998,7.82789,17.1437,7.9828,139.648,33.5077,46.3074,10.1766,'myelodysplastic syndrome'
11.0764,1111.34,16.6112,16.9949,21.6139,11.549,573.929,8.70493,12.6953,19.3391,10.3982,21.3246,11.2307,45.0925,7.16457,15.4933,21.6684,3440.87,75.3374,12.6903,67.3673,162.975,3285.69,278.688,30.2568,109.159,23.0336,86.2526,23.4361,43.8905,6.77647,35.4217,154.881,18.8338,35.7666,1225.08,305.512,118.111,221.552,404.352,7.52377,521.918,88.7265,17.9786,11.1557,235.324,18.0214,28.4247,49.4202,418.821,130.805,22.888,74.356,36.9265,9.17766,9.21609,21.706,18.5443,30.6164,24.0061,50.4055,55.1914,21.4494,108.437,1559.94,1435.91,436.788,21.0711,144.729,270.372,308.564,347.165,174.42,635.594,27.3578,20.4048,20.6384,50.3511,22.8864,14.7525,7.25861,22.8304,68.7649,10.5017,67.6641,12.3538,7.07735,62.2883,9.08752,21.6045,13.7955,20.1274,26.5022,7.39479,17.1388,7.58036,124.785,30.6683,19.8695,10.8841,'myelodysplastic syndrome'
10.5628,518.34,16.3783,14.9,26.3936,14.1763,427.495,11.242,10.4549,13.3467,14.4153,29.2684,8.51389,31.6646,7.63792,18.4763,16.9974,3411.98,25.1997,12.0653,267.581,152.281,3166.24,2913.85,30.3398,202.355,27.7149,136.81,9.8434,55.8273,7.4773,51.8942,149.531,30.1632,48.5171,1316.84,211.866,212.501,235.748,595.151,17.9282,386.284,80.0058,26.0029,11.1629,270.508,13.0041,17.5019,84.2503,781.733,175.529,18.2291,99.5925,37.1775,8.68176,10.1766,19.8495,11.7547,47.0743,14.8656,76.7619,52.1491,18.9195,112.666,826.534,1200.01,412.027,13.3347,202.035,182.967,304.984,299.993,151.232,562.933,30.5415,18.386,19.7752,50.0617,36.643,10.7362,7.84087,15.2948,109.869,20.3695,52.2883,13.3708,6.8892,53.4615,8.75714,24.6866,18.8827,25.328,27.4328,7.69536,16.9644,7.63957,106.05,47.663,13.8363,11.4265,'myelodysplastic syndrome'
12.4997,929.964,12.9317,22.4883,25.017,12.8893,480.488,18.9891,12.5562,14.485,12.9564,17.4101,13.602,34.3634,8.38303,13.02,16.0651,4228.04,22.1092,11.8116,18.541,138.142,2673.86,73.3807,19.5768,91.3503,31.9367,116.421,26.3974,48.0509,7.31795,22.6159,297.947,16.0073,25.7104,1361.65,277.556,205.403,222.898,496.661,15.2337,401.58,86.8418,16.9668,9.65238,194.228,17.483,34.7055,58.1488,398.898,91.8452,16.7072,78.6655,24.1866,10.1115,9.97764,24.0684,13.0491,18.4152,20.2189,59.49,59.4386,19.6502,52.6322,1994.44,1999.55,399.862,23.7156,130.194,184.662,251.867,265.392,253.268,762.734,41.759,25.2842,24.1901,51.6443,30.0007,9.12689,6.49539,20.6607,149.811,12.9033,78.9409,13.6738,7.5005,45.5759,8.49612,27.3597,16.6952,22.2154,29.5544,8.92594,15.5694,6.6627,126.779,44.932,17.7342,11.0461,'myelodysplastic syndrome'
15.0792,179.41,20.2569,17.7093,24.3081,12.5811,222.088,8.278,30.4438,13.0505,18.5711,19.2647,20.9078,12.3409,9.43375,27.1438,35.7254,2418.27,20.3666,12.783,23.5882,173.818,2639.12,137.477,18.0123,151.92,26.3803,134.562,12.8476,40.0326,11.3527,30.8578,365.728,19.646,52.7689,1237.99,233.609,112.116,676.416,164.74,12.6803,885.948,18.8902,27.9999,9.81367,225.514,23.0801,34.2731,117.051,500.756,63.0559,25.359,80.2397,40.0009,13.9685,10.0846,16.7506,20.0333,27.9797,31.8896,37.3587,37.6845,19.5697,29.7789,2646.93,617.093,768.498,18.3199,65.3405,130.579,273.172,339.742,52.059,271.876,39.0864,23.0751,36.9638,59.9072,26.7188,10.8865,12.4692,31.6858,45.5693,16.8729,26.0385,16.3464,8.86187,44.1474,13.2071,32.1074,16.5384,31.7829,44.6915,8.07943,41.2269,6.9041,573.618,13.962,10.3884,16.8827,'myelodysplastic syndrome'
10.2753,596.783,17.5057,13.7394,23.2386,11.8619,507.421,7.72286,10.2616,16.5527,11.1091,31.3079,10.2605,27.4298,7.07124,10.2089,15.6515,4074.77,22.2635,9.99274,58.6199,144.99,2297.43,78.4985,45.0049,141.105,19.4937,83.0212,31.0094,46.8105,7.64949,23.4996,127.236,19.934,30.5415,1337.1,277.416,88.9281,240.102,444.598,13.2643,272.886,77.7947,22.0099,8.2168,283.569,16.5372,24.7222,53.7047,514.878,94.6396,18.7161,67.2026,31.5775,10.2679,7.90383,17.4227,14.2039,45.327,18.9782,39.6423,57.006,17.9489,41.3876,1635.32,1645.25,698.982,14.6319,152.82,250.474,334.833,338.057,241.908,687.792,24.9836,21.9497,21.8236,66.7105,17.6717,12.7462,8.08467,17.8303,89.584,13.084,68.6066,12.783,7.87711,50.3021,9.89388,17.8521,16.9399,18.6072,24.5165,7.56672,25.9898,8.51635,161.084,26.0132,22.4794,10.181,'myelodysplastic syndrome'
11.4546,614.1,14.1906,14.6953,27.4209,13.3775,449.381,8.01219,13.3828,13.9228,10.7014,19.2467,11.1228,31.6447,6.63444,12.3209,19.6672,3923.81,55.4704,12.818,245.773,135.545,2312.55,2354.24,39.2841,137.79,19.6885,93.1783,16.6411,54.0736,6.61916,19.8623,589.88,23.615,36.6588,1287.24,228.82,76.9336,211.173,353.691,19.0426,239.144,77.6464,20.6756,9.5824,324.946,17.8483,29.5971,47.7868,453.691,73.3715,21.9766,87.7791,35.1484,9.19288,8.94139,19.4404,15.9371,42.0306,25.8181,50.6458,45.4841,18.1727,45.1608,1605.67,1211.82,659.002,14.3221,107.353,243.429,371.571,263.373,150.113,398.122,31.0116,27.9032,25.9374,52.6853,19.858,9.74673,7.8879,16.99,78.7392,14.0361,53.0854,15.5279,6.98918,66.0791,9.90886,25.0125,13.1492,15.2915,27.2241,7.65776,20.7457,6.59441,121.774,20.5976,12.843,14.9969,'myelodysplastic syndrome'
13.099,551.631,13.7108,13.582,23.1859,12.178,318.755,10.2398,12.9391,16.4338,10.2849,21.0173,12.385,17.4371,7.08654,14.1427,19.6517,3645.28,21.8251,10.065,229.307,138.347,2852.57,3307.3,36.5665,156.824,17.2814,92.1967,24.308,47.2306,7.49564,24.3229,297.218,22.5508,33.5451,1497.72,233.988,71.8907,250.186,349.31,12.3761,215.849,109.857,24.8418,9.09472,355.44,16.8693,34.881,48.4612,588.034,56.9854,16.3889,87.4289,27.0539,9.34985,9.94893,21.012,15.1609,27.7518,21.2441,41.7079,50.9018,21.2204,48.0717,1626.27,1243.75,743.768,16.2028,121.292,222.922,407.29,245.631,156.643,468.472,35.7151,23.12,20.686,50.5437,21.7937,11.229,7.41507,22.3309,67.5764,12.6903,43.4532,12.1289,6.53717,43.2253,9.05093,26.7034,13.34,17.2143,24.6653,8.0975,15.7329,6.97359,144.865,20.6391,17.1434,12.7059,'myelodysplastic syndrome'
12.9989,492.119,18.8365,19.6921,23.6337,13.2471,325.978,7.74208,12.0675,14.6826,12.1054,20.0781,12.6647,16.904,7.01188,13.7766,14.5279,3999.45,19.0604,10.2753,294.745,128.424,3107.14,1381.71,18.6757,92.5294,25.8888,90.3554,26.3898,63.2424,6.65886,18.7742,116.396,18.7283,25.8143,1395.02,280.976,176.442,293.981,429.084,8.43392,195.308,27.7878,14.459,9.6914,196.649,22.9359,27.8049,59.8252,429.734,168.649,22.6714,71.9477,31.3441,10.4425,9.24802,20.5227,19.0316,28.9454,16.688,54.5038,48.4612,25.9112,60.1624,1251.94,1434.61,435.092,15.8449,160.297,126.468,212.271,290.612,227.882,581.86,29.5672,24.0078,21.9576,44.6207,27.655,12.789,8.21265,19.6319,91.5876,12.2395,38.7947,12.9461,6.91605,41.8554,10.5089,22.4713,12.8986,19.4124,24.0338,8.15429,14.0807,6.75502,131.06,18.7276,15.1304,9.94749,'myelodysplastic syndrome'
14.408,850.731,17.3138,19.2322,26.4354,16.5336,351.278,8.71498,13.435,11.8833,10.121,23.6609,9.75796,15.4682,7.02705,14.5028,15.9969,3985.64,27.5,11.0421,80.6337,165.597,1864.51,290.507,30.6783,100.06,26.0948,131.069,15.9417,65.3029,7.43218,26.1344,137.661,20.5553,26.1212,1061.37,232.175,122.743,136.23,318.457,11.0764,290.413,40.0499,16.5062,15.3776,163.222,22.7319,45.7371,82.5143,567.473,81.8925,27.1164,85.7507,58.1551,10.3862,11.4587,21.3492,14.0169,19.219,20.8326,56.5417,73.2289,19.8052,89.4486,1593.45,1920.76,357.779,27.4051,90.1115,200.397,245.808,312.795,197.658,744.814,23.7789,36.8203,57.7584,61.9437,28.0625,11.1532,7.94837,25.5258,61.3132,16.13,31.2786,18.6341,6.16393,43.7422,13.5209,22.3438,16.61,27.4783,29.6932,6.91455,9.20747,6.92054,176.137,22.1267,20.7697,10.8513,'myelodysplastic syndrome'
11.646,247.755,22.2635,13.7137,32.4727,12.5648,192.195,9.68373,15.6115,15.8284,13.5639,26.5404,15.4543,14.3144,8.81284,13.8762,16.4979,3127.58,13.0313,14.2367,45.8955,116.58,2140.97,278.929,26.5567,69.9592,26.2504,139.558,20.7248,41.1675,8.40904,26.823,67.3334,20.7936,29.3571,943.971,182.637,124.238,151.81,348.405,12.6894,161.986,15.0077,20.6965,11.5824,290.256,18.7283,32.454,54.807,383.538,108.942,17.7931,76.0737,29.514,13.1321,12.5874,22.0559,17.5955,21.5672,17.6615,44.6271,62.9016,33.6492,51.0929,1042.35,1740.1,342.877,19.4341,70.6226,143.184,329.829,327.768,128.586,545.643,25.9579,20.7772,47.5139,78.6315,23.4336,11.2242,7.74152,28.5067,78.1852,17.5676,49.1716,20.8251,6.93801,48.266,9.70119,26.9276,13.1966,21.0271,45.0276,8.54647,14.6108,6.94151,129.717,21.6318,26.1306,10.1729,'myelodysplastic syndrome'
12.9582,241.29,23.8561,18.4557,25.3097,12.4952,351.772,9.12754,14.0346,18.9591,11.7242,20.5701,14.8357,21.9252,7.4924,14.2737,17.1815,3857.38,12.9919,11.9545,59.0523,127.438,3419.48,142.967,29.5502,109.221,20.1056,107.241,113.028,61.6321,7.65997,19.8623,82.3778,18.9509,31.0071,1488.79,155.34,110.679,310.147,453.397,14.5494,135.198,13.7627,18.6905,9.63641,146.724,15.6526,31.5003,61.0003,498.525,112.192,20.0796,66.1363,29.7853,10.9526,9.86755,18.7688,17.1351,19.1327,13.0191,68.2516,51.5365,15.6763,52.7442,1024.11,1437.35,317.529,16.6052,132.565,171.35,279.402,286.537,262.067,681.355,23.2302,21.1593,24.6227,61.0443,23.9474,15.4343,7.80311,24.815,79.6808,15.8067,56.15,12.0905,6.47343,49.3633,9.04767,20.7816,12.9312,19.1595,34.3473,7.23094,19.5472,7.14652,151.362,17.7976,57.559,9.24802,'myelodysplastic syndrome'
13.3554,747.125,33.6153,15.0293,28.2613,12.2855,441.057,8.40056,13.1099,21.5067,9.70748,20.2452,10.7524,20.0597,6.62059,11.5457,14.4903,4581.05,15.2058,11.2307,48.7571,134.349,3253.65,168.461,28.6199,106.081,17.0317,70.5006,33.7938,39.7266,7.85954,24.2337,90.136,19.4741,29.1065,1446.81,407.349,124.749,294.108,508.537,10.4847,265.392,13.0548,18.8447,7.9255,145.839,14.2696,30.7048,60.3621,382.2,200.7,17.6336,67.4499,61.1148,10.0737,11.4093,18.8175,17.1598,49.5771,14.102,71.3232,43.3094,27.132,97.5402,1191.78,2072.3,365.477,16.1416,152.633,178.308,249.996,236.122,243.113,684.307,21.6528,17.3976,33.0843,69.8887,19.2315,12.5061,7.32902,18.7614,67.2606,12.7164,54.2668,11.731,6.64257,46.0048,9.6935,22.1068,10.0708,18.842,30.8823,6.74335,14.9796,7.89131,148.66,33.7427,34.2621,8.24467,'myelodysplastic syndrome'
11.4653,1135.78,19.1361,15.7187,23.309,11.5191,499.046,10.1093,11.5936,18.1171,13.8622,33.5705,12.0905,38.0542,7.80031,13.0501,14.3924,3646.59,16.1079,9.87039,25.2324,116.396,2408.1,47.4472,35.1332,126.66,19.1492,79.3829,42.5256,40.0009,7.59567,27.4743,90.2708,14.958,27.3223,1630.73,290.57,160.493,266.907,477.64,11.0568,313.765,126.943,16.6052,9.60106,158.636,16.9986,27.2908,62.9628,566.411,94.055,22.3889,80.1992,31.7235,9.95108,10.3339,22.4681,18.9577,44.9952,14.7898,53.883,57.8875,18.2002,106.012,1471.51,1898.47,362.984,17.8271,172.439,208.775,296.171,303.537,303.526,811.897,22.5508,20.2905,21.6919,48.0025,21.6435,13.303,8.15605,18.493,116.875,11.0628,60.4513,15.2266,6.85553,47.9195,9.64543,21.4757,13.2137,16.1358,27.2869,7.65279,23.0319,6.68819,126.87,30.7347,32.9594,9.47326,'myelodysplastic syndrome'
9.96184,1597.13,20.3161,12.6533,24.2678,11.8627,378.324,9.29143,13.3896,13.3059,15.1315,19.8537,10.785,19.9699,7.24294,12.9526,19.3663,5388.6,29.2305,11.1308,46.0562,190.651,3951.33,107.229,54.7419,265.201,21.2112,87.3533,61.621,58.6854,7.1455,21.3231,62.2794,33.1559,35.5815,1850.66,188.656,109.111,180.909,449.85,46.9795,243.947,24.6795,20.2992,9.35322,413.977,15.5324,30.2983,53.5733,846.817,116.706,21.695,86.2216,22.9872,9.4876,9.41271,14.3873,13.0887,43.8779,16.4291,53.3884,69.372,17.2404,61.0136,1358.03,1591.96,803.17,14.9268,252.358,232.878,254.732,344.325,296.171,696.293,18.2199,23.0286,31.4685,49.4238,18.515,20.4991,8.43331,20.4063,52.1604,15.5873,84.4997,11.4019,7.06004,54.9375,8.34567,21.8267,12.6183,16.3088,23.5742,7.71424,26.5997,7.4703,126.323,25.593,25.7289,9.29612,'myelodysplastic syndrome'
13.7231,545.132,28.717,17.6864,24.7525,13.8004,516.569,12.1438,12.2285,15.4844,17.9424,31.0116,12.7324,35.4357,7.65114,13.5093,16.4196,4237.96,17.7457,14.7101,19.8455,58.6051,2087.21,64.6172,25.8348,126.214,23.7943,106.817,27.6241,25.7289,7.37245,26.5079,49.3464,15.9405,36.3799,1139.92,368.399,135.794,403.988,476.128,9.75516,331.389,86.9514,18.0175,10.3854,159.398,18.0513,35.6303,63.9964,466.149,105.909,30.7358,51.7896,26.4469,9.20746,12.3307,22.201,22.5378,47.2612,22.6951,30.0104,53.8365,29.4885,48.6431,1023.89,2067.23,202.028,18.3668,140.983,190.362,263.525,400.799,288.131,851.927,39.5966,22.1228,26.8075,48.0856,23.0668,11.9563,8.65678,20.5716,75.2235,10.2931,51.4771,17.3976,6.5778,45.3891,9.26268,23.8003,12.8773,23.632,25.9411,8.75462,21.2158,8.53416,139.578,41.0239,24.4935,10.0454,'myelodysplastic syndrome'
11.3274,1050.6,15.4043,16.6034,24.0182,11.2842,445.224,10.0545,12.2726,15.1598,11.8026,20.4239,12.7306,20.5368,6.79945,12.3993,19.6361,4081.82,15.2557,12.2008,61.0685,213.314,1961.38,59.3807,28.4831,152.281,25.3609,97.3366,42.5547,45.0243,7.1157,23.5368,78.6768,17.2801,35.5815,1262.9,129.717,104.322,157.435,474.519,8.21798,281.047,56.8645,18.4723,9.04376,210.398,15.8364,26.5194,48.9242,418.218,60.3012,18.0292,97.991,34.3498,10.7338,10.6937,15.5829,16.6315,30.3584,16.6898,23.5682,57.9502,29.4079,73.9952,1124.91,1682.89,571.288,18.9236,144.766,230.292,281.28,298.828,250.889,657.958,45.1445,22.673,22.4018,57.7709,21.9671,13.6551,7.78683,22.177,120.883,13.084,49.1769,9.68861,6.72636,45.1966,8.36011,22.1882,13.5785,18.5323,28.9642,8.59277,16.7289,11.1935,156.26,21.3885,39.0942,10.0368,'myelodysplastic syndrome'
13.2911,613.746,19.3817,17.5493,25.5608,10.7819,486.094,7.42068,12.1067,29.8444,12.8717,19.6729,14.6847,22.0885,6.71136,12.7931,20.2926,3172.63,22.9425,10.559,290.068,168.321,1970.73,432.311,32.7806,251.36,20.1013,92.0705,9.65029,46.9186,7.5005,41.322,201.526,21.3093,43.4344,2864.82,134.562,105.859,179.662,319.571,31.0228,319.618,116.052,20.5775,9.11309,317.975,17.8021,31.0295,48.0024,534.379,110.831,19.7098,133.793,23.145,10.3645,17.5461,22.1339,15.6967,26.3233,18.3834,57.8042,64.1927,29.5395,56.7867,1323.06,1340.05,600.666,15.2354,213.16,199.374,259.026,296.149,248.963,377.67,23.7891,27.5576,21.1182,44.6175,19.8938,10.9065,7.38468,20.5938,114.392,13.5409,38.3335,11.5133,6.79945,67.1783,7.68152,21.1715,11.9804,16.4706,31.6572,7.72592,14.5667,6.644,140.856,30.547,16.7434,11.13,'myelodysplastic syndrome'
11.6686,663.839,15.3776,22.9979,23.5844,13.364,639.221,9.66665,13.1762,15.9624,12.4543,29.3296,10.4877,23.1893,7.09471,12.5829,15.7352,4774.99,19.6545,9.94892,42.6391,111.986,2846.93,85.6489,29.1065,143.825,28.7729,82.8777,15.4799,46.1841,7.78908,27.1457,129.055,17.9929,26.0291,1396.52,249.942,193.418,286,517.966,7.70702,213.66,51.0671,15.0456,11.1292,206.866,17.9256,35.6688,56.7559,505.906,96.7422,19.092,52.4619,34.0664,9.22871,9.90173,22.6534,18.3305,38.4801,14.6466,23.9974,64.9182,24.3826,52.7841,1220.5,1562.87,543.269,24.0121,142.638,172.048,270.274,347.74,277.356,651.871,27.8831,21.7874,24.4565,60.4709,23.4353,13.4306,7.83071,21.5579,52.8793,13.3169,42.1671,15.1435,6.49305,55.4585,9.39577,26.5634,14.5174,20.155,27.7988,6.99926,10.5134,6.73218,132.551,35.3401,17.9217,9.1144,'myelodysplastic syndrome'
13.4219,950.934,23.3931,20.736,25.653,14.8368,368.717,10.2812,14.3495,20.7869,11.9339,22.598,13.558,30.4943,7.5032,13.1596,14.6019,3550.54,23.9992,10.7099,104.514,98.8917,2516.57,4887.76,35.1231,95.0942,21.0529,103.119,27.0647,32.4587,9.82499,25.9916,118.947,16.6759,30.1915,1248.74,270.488,155.552,256.759,429.517,9.49855,313.777,84.8137,18.2962,9.1236,210.565,19.7752,29.2979,69.342,382.641,109.182,21.1838,70.2117,27.2869,10.45,10.676,21.7906,13.9947,39.5909,15.4855,41.1809,78.541,20.8717,79.3428,1373.97,1298.37,421.637,26.1306,160.482,203.921,236.258,313.223,242.222,682.486,24.2739,21.0377,30.8645,53.0281,22.7041,13.9203,8.15722,17.5727,57.2468,13.1691,60.3512,12.8393,7.08245,43.8495,8.15428,27.9978,14.0888,18.7756,32.7523,7.92893,12.0237,7.61374,100.284,39.7209,24.4935,9.17964,'myelodysplastic syndrome'
12.4638,1091.06,14.2696,11.1887,24.2512,10.5225,633.399,7.90782,12.3294,26.0986,15.3721,33.7257,10.7014,51.7999,7.93178,13.1899,16.4759,4097.15,17.2627,11.4612,76.4446,99.1485,2619.04,45.9236,24.5695,148.35,23.4336,107.481,16.8316,52.4883,7.71646,32.7476,87.4997,20.4932,29.0144,1437.15,410.945,138.277,211.767,483.631,10.276,374.784,38.7695,18.6099,8.33065,195.886,18.543,29.2916,55.0246,330.614,106.065,17.6513,49.9572,23.346,10.4764,9.13676,22.1371,15.2381,30.2742,14.4475,36.8216,61.7655,21.3354,60.3621,1549.19,1350.22,504.777,19.8109,181.758,207.194,249.088,281.604,271.504,873.997,30.8267,19.605,19.8095,55.8474,25.618,14.484,7.29688,16.7844,60.3403,10.6583,62.2614,15.1413,6.58776,57.0142,9.86897,25.1543,14.5971,20.396,22.8419,8.16487,18.4324,6.61725,142.844,44.9708,15.8261,10.181,'myelodysplastic syndrome'
11.058,1002.57,19.8616,13.5399,22.7237,9.96184,512.565,9.61283,11.4344,20.3022,10.5354,31.2313,10.2302,43.6147,7.44343,11.832,13.1038,3925.22,16.448,12.8208,121.07,127.806,2116.58,1268.19,24.1275,136.289,19.8052,97.3436,28.9402,45.7833,7.42469,47.0472,170.064,14.9559,24.1727,1234.47,220.581,116.723,249.448,374.608,12.6693,348.593,130.664,20.3022,8.98013,230.541,17.4465,23.9474,49.95,453.625,84.6855,20.4593,56.9978,21.7106,8.61881,9.16313,20.7383,14.5017,33.2037,15.3041,95.8887,52.6379,23.6456,44.9887,1525.6,1615.53,634.838,20.474,114.429,186.413,264.247,281.828,228.738,717.684,23.7789,17.3538,20.0608,35.2956,16.6399,15.4354,7.49725,18.3516,62.7839,11.272,53.4962,10.9549,7.5059,52.9822,9.11243,18.1008,11.8133,14.3873,21.4294,7.64893,13.5756,10.0375,132.522,21.6614,25.9954,9.2347,'myelodysplastic syndrome'
