@relation X05_prostata-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S42

@attribute X.126 numeric
@attribute X.269 numeric
@attribute X.478 numeric
@attribute X.572 numeric
@attribute X.661 numeric
@attribute X.779 numeric
@attribute X.970 numeric
@attribute X.1221 numeric
@attribute X.1416 numeric
@attribute X.1532 numeric
@attribute X.1568 numeric
@attribute X.1684 numeric
@attribute X.2028 numeric
@attribute X.2395 numeric
@attribute X.2404 numeric
@attribute X.2415 numeric
@attribute X.2447 numeric
@attribute X.2589 numeric
@attribute X.2590 numeric
@attribute X.2638 numeric
@attribute X.2721 numeric
@attribute X.2800 numeric
@attribute X.2832 numeric
@attribute X.2854 numeric
@attribute X.2881 numeric
@attribute X.3065 numeric
@attribute X.3228 numeric
@attribute X.3232 numeric
@attribute X.3264 numeric
@attribute X.3335 numeric
@attribute X.3446 numeric
@attribute X.3480 numeric
@attribute X.3579 numeric
@attribute X.3599 numeric
@attribute X.3652 numeric
@attribute X.3885 numeric
@attribute X.4041 numeric
@attribute X.4075 numeric
@attribute X.4265 numeric
@attribute X.4475 numeric
@attribute X.4671 numeric
@attribute X.4685 numeric
@attribute X.4782 numeric
@attribute X.4816 numeric
@attribute X.4841 numeric
@attribute X.5418 numeric
@attribute X.5520 numeric
@attribute X.5687 numeric
@attribute X.6243 numeric
@attribute X.6429 numeric
@attribute X.6538 numeric
@attribute X.6584 numeric
@attribute X.6608 numeric
@attribute X.6701 numeric
@attribute X.6793 numeric
@attribute X.7055 numeric
@attribute X.7152 numeric
@attribute X.7161 numeric
@attribute X.7346 numeric
@attribute X.7615 numeric
@attribute X.7970 numeric
@attribute X.8036 numeric
@attribute X.8101 numeric
@attribute X.8174 numeric
@attribute X.8422 numeric
@attribute X.8437 numeric
@attribute X.8528 numeric
@attribute X.8572 numeric
@attribute X.8864 numeric
@attribute X.8897 numeric
@attribute X.9037 numeric
@attribute X.9057 numeric
@attribute X.9296 numeric
@attribute X.9319 numeric
@attribute X.9589 numeric
@attribute X.9924 numeric
@attribute X.9926 numeric
@attribute X.10013 numeric
@attribute X.10134 numeric
@attribute X.10164 numeric
@attribute X.10229 numeric
@attribute X.10250 numeric
@attribute X.10468 numeric
@attribute X.10723 numeric
@attribute X.10774 numeric
@attribute X.10824 numeric
@attribute X.10866 numeric
@attribute X.10986 numeric
@attribute X.11190 numeric
@attribute X.11426 numeric
@attribute X.11481 numeric
@attribute X.11525 numeric
@attribute X.11626 numeric
@attribute X.11651 numeric
@attribute X.11820 numeric
@attribute X.11824 numeric
@attribute X.12007 numeric
@attribute X.12042 numeric
@attribute X.12241 numeric
@attribute X.12284 numeric
@attribute class {normal,tumor}

@data
-1,4,4,0,0,1,0,8,3,-5,31,2,3,35,-2,-1,1555,-2,0,0,-1,5,2,29,10,4,-2,-2,-1,280,-1,-10,3,2,5,3,11,6,23,0,6,1,3,10,15,14,4,15,25,25,8,137,65,21,18,13,33,17,257,63,32,14,4,24,33,52,18,229,34,200,3,41,12,35,2,4,15,0,106,1,0,2,8,20,0,31,0,0,14,0,0,6,188,6,3,0,21,-2,9,8,normal
10,1,42,0,6,0,3,27,1,-7,53,5,0,71,-4,-13,1735,4,5,-13,-19,4,-5,26,31,0,-10,0,-5,236,-2,-5,6,-3,4,-4,9,-7,17,1,5,-7,-3,0,19,-16,0,23,16,9,28,6,93,-14,13,9,9,15,223,45,23,12,-1,21,48,30,25,107,113,335,1,40,13,16,20,6,46,-1,15,3,-7,9,20,69,-12,9,-1,1,7,0,-5,6,232,9,2,0,33,-2,5,3,tumor
4,1,12,0,3,1,10,20,2,-2,52,5,0,49,-4,-10,1115,0,0,-8,-15,4,2,37,18,3,-8,0,-1,331,0,-12,3,0,10,-1,3,-1,44,0,9,2,1,1,21,23,0,23,13,12,19,6,139,25,16,16,30,15,423,70,23,19,5,33,34,44,32,106,53,298,1,28,12,13,3,4,23,1,19,5,-5,5,16,33,-6,13,0,2,6,1,0,4,329,15,3,0,44,1,16,1,tumor
31,9,53,-6,12,3,37,69,7,-7,98,2,0,69,-2,-19,2131,17,19,-36,-47,14,18,108,84,5,-8,-8,-12,199,-5,-19,4,-3,8,2,14,8,16,0,-7,-8,7,3,41,-43,0,-1,10,26,41,7,190,-75,18,18,14,30,122,31,11,18,-4,7,51,28,20,51,238,212,0,89,7,8,16,6,106,15,43,12,-14,11,31,195,-11,6,-3,8,2,-9,2,-6,439,1,3,-7,35,3,58,1,tumor
18,5,46,1,6,6,15,134,9,16,88,6,-2,85,-7,-19,1361,13,7,-41,-50,13,15,109,60,8,-32,0,-3,192,1,-18,7,-2,13,2,22,3,25,2,-7,4,2,6,43,-16,-7,3,20,24,61,24,218,-71,7,17,24,21,378,59,30,8,-8,25,47,33,12,91,272,273,6,28,17,14,13,8,85,4,31,16,-14,4,37,115,-17,14,0,4,2,-11,3,-5,233,-1,4,-9,39,-17,29,4,tumor
4,0,15,0,1,0,1,19,2,-1,135,1,0,50,-5,-6,1469,4,0,3,-18,3,-3,43,20,4,-8,0,0,342,-1,-5,2,2,7,0,6,-4,26,0,1,1,1,1,33,0,4,24,12,17,18,2,120,1,17,15,30,12,230,67,23,18,1,22,53,81,22,200,73,251,2,39,8,15,4,5,35,1,33,3,-2,4,22,38,-5,23,0,3,5,-5,-1,8,356,3,2,-1,27,1,19,5,tumor
34,6,23,5,9,3,12,58,7,-4,71,6,6,64,-28,-17,1653,2,2,-19,-56,12,5,66,73,12,-23,-3,-6,181,-4,-13,4,-6,10,-7,15,-8,19,-1,-8,2,0,3,23,-28,-4,2,17,14,72,6,134,-52,12,15,57,17,121,49,15,18,-3,-2,63,30,19,72,195,298,0,68,10,5,8,2,88,5,22,13,-16,8,33,60,-11,7,-1,2,1,-10,-1,4,530,-2,4,-6,27,6,49,3,tumor
32,6,60,0,3,6,9,68,4,-2,85,6,-1,117,-26,-28,1218,11,1,-29,-54,9,15,85,79,3,-24,-1,-15,149,2,-18,5,-2,11,-2,17,-8,22,-1,-1,-2,2,3,28,-37,-3,5,17,17,50,26,171,-67,7,16,22,15,186,47,19,18,-6,23,45,30,22,166,193,236,2,45,12,9,17,6,73,1,42,14,-9,6,25,80,-14,10,0,7,4,-9,-4,-11,228,2,7,-5,37,5,41,6,tumor
4,-4,0,0,1,1,4,11,0,-3,34,6,0,53,-5,-5,1149,-6,3,0,-11,5,0,9,11,0,-2,3,-1,293,0,-14,0,0,6,1,4,2,20,0,4,1,1,0,17,6,5,23,10,6,21,7,67,29,26,14,21,20,223,69,19,45,0,14,45,62,54,184,37,338,1,17,7,15,1,6,26,1,88,5,-2,1,17,9,-4,16,-1,1,4,1,0,11,388,5,2,0,55,1,10,5,tumor
12,20,123,3,13,3,8,103,25,3,97,21,-11,146,-19,-21,4645,6,-4,-27,-60,16,26,107,100,11,-22,-1,6,45,2,-25,8,-9,11,-6,6,7,36,7,0,-15,1,-3,55,-18,-17,-3,28,18,40,36,381,-83,41,17,41,18,1028,17,72,12,-10,31,66,82,2,34,195,159,4,62,3,8,14,6,123,-2,21,30,-17,10,58,113,-13,12,9,0,4,-21,23,-1,79,1,2,-7,48,0,3,3,tumor
21,29,76,0,0,6,16,65,2,-7,103,2,1,112,-25,-24,2514,20,5,-28,-48,26,21,85,81,8,-21,-6,-14,80,-2,-15,9,-14,9,0,19,7,32,1,-1,2,-7,1,32,2,0,8,32,19,31,5,215,-74,20,20,-19,29,440,61,26,5,6,21,55,33,2,116,354,236,4,79,6,18,22,12,107,0,122,12,-6,20,43,129,-4,4,-3,7,-2,1,-7,-1,235,0,13,-12,42,-18,44,3,tumor
8,15,12,0,3,2,4,28,5,-5,99,6,1,82,-5,-9,1498,4,5,-8,-18,6,8,40,29,0,-2,6,-3,371,0,-2,3,-1,12,-1,10,2,22,0,1,-1,-1,6,17,-1,0,10,21,16,15,15,102,0,15,18,19,18,347,64,33,18,-2,28,45,74,13,176,107,219,4,43,9,18,0,5,43,0,33,4,-8,3,14,27,-7,24,-1,2,9,-3,-1,-2,250,7,1,-2,25,1,23,4,tumor
21,2,113,1,11,0,26,144,-5,-1,152,-2,-3,237,-57,-26,3086,46,19,-32,-135,36,26,141,126,0,-41,-9,-25,116,-11,-23,7,-4,17,-6,21,-8,21,0,-2,-4,5,4,48,-32,-19,7,23,17,46,11,234,-126,6,12,-46,25,304,16,13,5,34,4,58,42,-7,151,380,211,-3,98,-3,-6,2,9,164,-6,15,20,0,16,53,144,-18,5,-2,11,9,-12,-13,52,203,-12,5,-18,53,-12,34,5,tumor
-1,14,56,0,6,3,4,31,4,-2,46,5,3,94,-19,-6,1482,9,1,-6,-8,7,11,45,38,6,-13,-1,-5,248,-2,-2,1,-1,7,3,12,0,21,-1,-1,7,0,2,23,-11,-4,21,15,16,37,24,130,-5,10,18,17,11,376,52,18,13,-1,19,37,33,18,164,128,318,0,51,9,16,5,10,47,8,80,3,-5,4,17,66,-8,17,-5,-1,4,-3,-1,-1,289,8,1,-1,31,-6,24,5,tumor
21,17,81,-14,22,13,33,167,29,32,118,27,-4,343,-110,-52,1427,6,5,4,-183,42,25,208,162,15,-70,4,6,79,-17,-37,18,-15,26,0,38,-6,29,-10,-9,25,0,6,65,-68,-17,-36,26,42,46,19,383,-218,3,36,10,31,160,2,28,32,46,16,106,20,14,84,538,169,7,58,9,-3,44,12,222,12,7,31,4,27,117,192,-50,3,10,11,3,-10,-3,-31,104,-10,0,-18,71,-8,87,11,tumor
12,7,65,3,12,4,2,93,15,0,60,4,5,81,-40,-20,1387,-11,11,-11,-85,21,24,125,82,11,-34,-2,-17,157,5,-19,8,-7,11,1,33,2,14,3,1,1,0,2,30,-23,-1,1,9,32,81,7,219,-103,11,25,23,11,207,17,26,12,6,5,55,107,6,110,326,370,3,84,2,0,12,10,117,12,104,13,-12,6,67,84,-27,4,-1,14,0,-14,9,-21,312,-5,14,-5,50,-5,28,5,tumor
3,9,50,0,20,5,25,76,14,1,103,8,5,76,-59,-23,2321,-14,2,-11,-66,19,9,119,92,14,-25,-4,-2,215,-8,-33,4,-3,13,17,22,-6,14,-1,-6,-11,4,7,65,-24,-4,-7,10,27,40,8,193,-102,23,17,68,14,186,43,11,6,0,7,58,36,23,91,264,289,2,100,3,8,17,0,136,14,29,15,-21,9,63,108,-22,6,1,6,-7,-9,-12,-25,301,-12,4,-5,45,11,47,0,tumor
31,7,45,0,14,6,19,62,5,2,51,0,4,79,-16,0,1738,-2,10,-28,-57,12,4,83,68,3,-6,3,3,308,4,-26,8,-2,19,-5,13,10,20,-5,-8,2,-3,5,43,-9,0,2,21,13,30,6,192,-79,17,23,83,16,263,35,40,13,0,19,40,40,14,138,194,197,6,55,9,2,34,9,89,9,51,20,-10,9,42,61,-24,3,1,4,-2,-12,-7,-2,256,10,8,1,39,9,40,6,tumor
86,0,217,10,20,5,47,171,53,-16,202,20,2,208,-63,-46,1187,20,16,-80,-159,36,32,232,184,2,-67,-9,-27,114,2,-70,8,-6,9,-6,24,-15,23,-6,-17,-28,5,-5,56,-104,-2,-35,38,30,45,17,443,-168,40,8,-40,36,449,9,31,22,33,5,75,28,3,264,648,123,-1,223,-3,9,37,9,233,32,-76,39,-37,31,85,318,-41,-1,14,12,6,-19,6,-32,-57,-14,1,-5,85,23,128,11,tumor
17,37,64,0,7,9,27,58,8,-4,75,3,0,139,-28,-12,1294,0,3,-3,-51,8,8,87,56,4,-23,1,-9,195,1,-18,3,-5,16,1,12,-4,20,0,2,2,-2,7,22,-54,-2,23,31,16,30,17,146,-34,12,15,65,16,237,49,15,13,-1,18,46,35,19,184,190,178,3,65,15,11,19,2,49,5,48,18,-5,16,24,145,-12,21,-1,4,6,-14,4,-2,192,9,6,-4,48,5,22,1,tumor
37,-2,49,3,3,11,21,98,-3,0,146,18,-3,132,-35,-20,1239,-15,5,-48,-62,25,0,51,79,-6,-28,-6,-9,208,1,-32,16,0,19,-11,19,9,26,2,-8,-4,-2,12,46,-12,-7,11,26,27,34,8,202,-72,10,13,13,7,231,51,16,14,18,15,45,48,13,187,240,256,7,90,7,9,18,12,86,12,29,29,-14,17,41,86,-21,13,3,12,2,-5,-1,-12,190,-5,5,-13,35,17,57,-1,tumor
-8,10,73,0,3,4,15,45,8,-1,68,8,0,101,-17,-12,1831,-2,5,0,-32,7,9,63,55,4,-4,-1,-3,268,-2,-16,6,-5,3,-3,10,0,21,1,1,-8,-3,5,27,-12,-3,5,18,12,33,5,129,-26,7,13,49,15,257,49,32,5,2,13,52,30,12,96,177,274,-1,61,4,8,7,19,59,1,72,10,-8,9,17,122,-14,6,0,4,-1,-9,2,5,301,-4,4,-3,59,0,34,0,tumor
1,5,40,0,3,3,10,40,1,-2,54,4,-2,98,-8,-7,1573,8,0,-22,-15,7,7,64,43,4,-12,2,-3,261,-2,-7,2,-1,8,-1,10,6,21,-1,-1,7,0,9,22,-4,0,12,23,14,36,32,122,-20,10,8,44,18,176,46,21,17,0,13,42,36,13,235,130,167,0,49,9,14,2,1,50,2,67,6,-6,4,20,36,-5,9,-1,4,6,-2,-5,-13,238,7,2,0,34,0,14,4,tumor
30,6,26,2,7,8,20,64,5,-5,286,6,1,94,-29,-24,2137,12,0,-5,-48,11,16,106,56,8,-23,-7,-9,148,0,-22,0,2,15,-11,17,-13,24,1,-11,8,2,-6,39,-15,1,1,7,25,60,1,158,-67,-2,12,23,12,155,22,22,10,8,10,48,34,22,94,218,238,0,35,6,5,14,17,69,4,17,17,-18,8,51,71,-14,5,4,2,2,-8,-2,6,503,0,6,0,31,7,29,0,tumor
8,17,45,0,5,4,14,31,2,-6,65,5,-4,138,-18,-16,1205,0,3,-11,-30,10,13,61,45,3,-5,4,3,142,-1,-17,4,-4,16,0,12,-8,19,-1,-4,3,-2,7,27,6,-2,7,23,6,33,7,128,-18,9,15,51,15,278,35,20,10,4,17,35,43,11,219,169,233,-1,20,12,16,10,8,63,3,53,9,-6,11,28,93,-14,10,6,5,4,-5,-4,-4,151,6,4,0,55,5,29,8,tumor
0,18,16,0,1,2,4,24,2,-2,34,4,2,38,1,-6,1186,0,2,0,-8,1,8,46,20,1,-1,0,-1,297,0,-8,6,-1,9,-3,3,3,29,0,10,1,0,6,20,11,0,22,22,14,27,9,154,0,14,14,42,18,285,50,25,18,2,21,38,72,18,143,52,244,0,29,9,14,3,6,28,1,63,2,-2,3,12,29,-4,14,0,1,1,1,0,-2,289,13,4,0,68,0,15,0,tumor
9,1,33,3,3,2,10,29,-4,-4,49,3,4,76,-9,-5,1751,3,6,-4,-29,5,7,49,34,5,-8,-2,3,277,2,-10,5,-4,3,-2,6,-4,23,-2,2,1,0,8,18,-7,-3,17,15,8,25,15,138,-9,12,6,41,13,192,47,18,10,2,19,34,38,8,261,95,243,1,41,10,10,11,3,47,2,95,5,-8,1,18,46,-10,7,4,5,4,3,0,-2,291,7,3,-1,39,4,23,4,tumor
13,33,17,2,5,1,14,28,2,-1,53,5,-1,99,-14,-5,1484,1,4,-1,-23,7,8,48,22,0,-2,0,-4,285,0,-11,5,0,6,1,6,2,26,0,0,1,3,5,26,18,0,17,17,12,31,6,142,-11,12,14,37,8,282,59,29,12,4,19,35,52,15,114,79,262,0,38,10,18,6,2,44,6,93,8,-3,5,13,43,-6,19,3,3,10,-4,0,4,340,8,5,1,52,-6,24,3,tumor
0,4,4,0,1,1,7,16,2,0,30,7,0,38,-5,-5,1221,0,2,-4,-3,3,3,24,18,3,-2,1,-2,269,0,-4,4,0,7,0,9,0,33,0,9,0,0,6,28,15,5,26,19,7,15,2,76,28,18,13,30,9,339,54,32,24,5,30,39,40,14,96,38,329,2,18,10,26,4,6,27,1,17,1,-4,2,8,29,-3,25,0,0,8,1,-1,13,225,10,4,0,30,0,13,6,tumor
4,28,20,5,6,3,9,20,0,0,39,4,1,63,-9,-4,1874,1,2,-4,-18,10,2,15,32,0,-4,3,-3,315,-2,-13,2,0,14,0,5,5,21,-2,6,1,0,7,19,10,-1,4,10,17,27,18,142,17,18,16,33,18,323,65,22,10,4,22,30,60,18,217,61,255,1,24,13,19,1,7,36,0,99,9,-4,4,12,30,-7,21,0,4,9,-1,2,-5,295,6,6,0,32,1,20,1,tumor
34,1,48,4,5,3,15,46,4,-1,67,3,4,67,-33,-19,2018,0,6,-11,-51,14,18,81,65,9,-25,-1,-1,240,2,-18,2,-1,6,-8,8,-4,35,0,-6,3,2,5,17,-37,-2,-5,12,15,32,27,184,-38,4,16,32,19,366,42,33,11,5,24,54,47,17,169,178,201,2,29,12,17,13,10,70,2,18,20,-2,11,21,133,-13,14,0,2,-2,-3,-8,-7,172,4,5,-7,32,0,39,6,tumor
16,-13,252,3,15,6,35,124,29,-16,42,15,4,166,-52,-11,2654,-1,4,-49,-121,33,22,167,200,3,-41,-20,-26,52,-1,19,20,-15,21,17,8,-26,2,0,-12,-7,0,23,84,-32,-4,20,18,22,62,83,407,-115,30,26,-29,23,553,19,32,17,21,21,75,54,0,120,488,174,3,86,18,-2,34,18,124,33,-25,33,-25,28,53,377,-81,26,-5,12,6,-5,12,-20,45,-9,11,14,54,11,69,0,tumor
1,11,8,0,1,2,6,8,2,-2,12,4,0,45,5,-2,916,0,1,1,-4,2,2,22,14,2,-2,1,-1,256,0,-6,4,0,14,-1,4,0,35,0,9,5,0,5,12,29,3,14,24,17,14,42,72,15,21,17,23,15,315,64,32,18,3,31,24,61,27,160,42,249,4,24,16,29,2,4,20,0,105,3,-1,1,7,21,-3,32,0,0,17,1,0,5,243,19,4,2,38,5,9,10,tumor
0,31,31,1,1,4,4,35,-3,3,47,3,0,109,-17,-9,2147,2,6,-1,-10,7,8,47,60,4,-7,5,-3,390,-1,-30,3,1,9,5,6,-5,28,-10,6,-1,0,4,25,-16,1,12,20,12,23,6,181,-20,12,15,50,7,366,52,15,12,4,25,45,59,19,201,125,256,4,29,10,13,1,2,57,5,25,3,-6,13,27,91,-18,14,0,6,6,1,0,-1,217,0,3,-2,48,2,27,-4,tumor
21,12,96,0,4,1,12,43,1,-6,24,2,5,94,-4,-8,2974,-3,6,-10,-24,8,7,83,39,2,-2,-4,-3,227,1,-15,0,0,3,-3,13,2,12,-2,3,1,-4,6,36,-29,3,8,22,45,42,197,141,-9,21,8,31,15,293,40,21,7,2,19,43,34,14,151,171,168,3,98,15,44,0,0,49,2,3,2,-9,12,23,130,-2,21,1,0,4,-1,-3,0,133,-1,7,-6,19,-7,33,12,tumor
2,16,11,-1,3,2,8,2,2,-4,29,9,0,55,-3,-3,1243,0,2,17,-3,4,4,18,15,2,0,2,0,285,1,-9,3,0,7,4,4,-1,29,2,9,2,0,6,9,39,2,20,17,10,10,13,84,15,16,9,19,16,265,58,22,21,6,33,22,45,21,124,42,261,1,13,10,15,0,7,20,0,41,0,-3,0,8,44,-2,13,-1,0,6,0,2,6,267,15,9,0,48,0,3,4,tumor
7,2,36,0,1,6,5,26,4,0,32,7,5,56,-7,-9,1736,-2,9,2,-6,2,5,38,41,8,-2,-8,-1,257,-1,-13,5,-2,15,-2,12,3,20,0,9,-9,0,3,21,21,1,16,17,18,10,11,140,19,12,17,16,7,264,53,20,11,-1,23,34,51,18,121,107,255,2,41,12,22,2,12,31,0,17,5,-3,6,19,53,-8,15,3,1,0,-3,6,1,221,7,8,-2,43,3,18,3,tumor
3,2,59,3,8,4,8,31,1,-3,54,-1,-1,37,-11,-7,1706,4,5,-5,-23,5,9,43,28,8,-8,4,0,221,-7,-6,2,-5,17,14,9,8,22,0,4,1,0,16,12,0,3,17,19,12,14,5,100,-14,9,15,2,7,172,44,12,11,-4,13,41,25,9,148,89,257,4,32,5,11,5,2,36,10,2,11,4,2,11,77,0,13,2,4,2,-4,1,-6,227,4,3,-1,40,3,10,1,tumor
2,11,5,0,-2,3,5,10,3,-4,17,4,0,45,-4,-3,1659,2,3,3,-7,2,3,20,11,1,-3,0,0,265,0,-11,5,0,12,-3,0,7,18,0,6,4,0,7,9,4,4,19,21,9,10,10,98,19,14,7,21,12,284,72,24,14,3,26,15,56,25,164,44,252,1,32,8,16,5,2,25,0,78,1,-5,3,5,35,-5,24,0,2,12,0,0,2,242,13,2,0,36,2,10,3,tumor
-6,3,9,0,3,4,11,1,2,-1,23,6,-1,51,-9,-4,1974,-2,9,0,-3,4,7,30,18,2,-2,0,-3,335,-2,-4,3,2,15,1,2,1,20,0,4,0,0,8,16,-2,5,7,19,24,7,6,75,49,23,13,28,25,379,56,19,12,4,26,38,68,12,123,56,288,4,38,8,18,4,7,28,-2,5,4,-4,7,7,43,-2,24,-2,0,8,-3,1,6,219,5,1,2,34,0,12,8,tumor
3,35,51,-3,-5,10,-1,21,2,3,36,8,1,74,-7,-1,1659,0,3,0,-11,8,15,41,20,4,-8,-5,-4,214,2,-11,2,2,7,4,11,2,22,4,2,8,2,1,27,8,3,5,18,12,16,37,95,-9,17,12,24,10,278,55,15,9,3,23,39,47,20,161,81,206,3,34,10,12,7,8,39,8,35,7,-6,3,14,119,-11,20,0,-1,9,3,4,-9,193,1,2,1,30,3,11,13,tumor
4,12,-4,0,3,3,5,9,-2,0,21,4,1,38,-5,-7,2154,2,6,-1,-11,2,0,33,13,3,-2,-1,0,324,-1,-4,2,2,7,-1,4,6,17,-1,2,-2,-2,-1,12,12,1,8,8,13,11,-1,77,23,28,9,20,9,321,44,14,19,0,19,38,64,23,177,76,378,2,22,3,14,3,6,28,0,165,2,-1,0,11,31,-3,24,0,-1,6,-3,0,8,343,6,0,0,26,2,11,0,tumor
21,27,350,15,6,43,-30,198,18,-5,147,40,-9,314,-57,-52,3150,-28,21,-30,-177,33,93,274,186,-8,-78,-38,-27,0,8,-38,3,-19,28,2,10,25,22,-13,-16,-78,20,25,59,-52,-21,-9,26,22,28,5,441,-161,97,50,22,23,435,29,70,27,4,18,84,8,-25,279,652,101,-4,143,4,9,47,69,226,4,-16,69,-44,54,88,290,-60,16,-7,5,8,-23,4,5,13,-18,13,-55,82,-29,-2,4,tumor
0,0,13,-4,2,2,2,18,1,-5,31,4,0,49,1,-7,1851,1,3,-2,-10,4,6,9,14,3,-2,1,-3,357,-2,-3,0,2,7,-2,2,5,7,0,2,0,0,4,11,0,1,5,8,14,17,8,50,13,21,9,9,22,196,50,17,19,1,16,43,64,21,189,41,217,3,34,8,14,8,4,23,1,60,4,0,0,11,32,-3,20,-2,1,3,0,-2,2,379,9,0,0,31,3,13,4,tumor
0,1,6,0,1,1,9,4,0,-3,23,6,-2,31,11,-2,1774,0,3,-3,1,2,3,3,0,1,-1,1,0,290,0,-10,1,0,1,0,2,0,14,0,2,1,0,1,14,9,5,27,11,13,13,5,44,47,15,6,17,10,219,55,13,19,3,13,35,42,23,181,40,384,0,19,4,9,0,3,22,0,115,1,1,-1,9,18,-2,14,0,1,4,0,1,5,446,2,3,0,38,3,4,1,tumor
5,12,24,1,1,2,7,7,0,-3,74,3,-1,49,-1,-5,2110,0,3,0,-7,2,10,34,16,1,-2,1,1,300,0,-13,4,-1,6,0,7,0,22,1,3,0,-2,11,18,10,0,16,28,15,12,16,112,4,15,10,34,4,241,55,28,15,-2,21,29,70,14,243,130,178,2,45,8,17,-1,5,31,0,40,2,-3,-1,7,55,-6,37,0,0,8,0,-1,3,162,10,1,1,18,2,0,5,tumor
0,7,1,0,2,3,6,10,0,-3,23,4,1,50,-2,-6,1349,5,1,-2,-7,4,3,8,10,3,-3,2,-2,263,-1,-10,6,-1,8,7,8,0,26,0,3,6,1,7,7,33,4,20,19,12,12,18,104,11,19,13,29,9,230,73,19,18,6,28,23,47,21,149,20,266,0,15,9,21,-1,7,24,2,92,3,-3,2,7,13,-5,24,-1,0,4,0,3,8,202,20,10,0,47,2,5,6,tumor
4,21,2,1,3,0,0,11,2,-7,10,5,0,45,11,-3,1562,-1,1,-2,-2,3,12,1,15,3,-5,1,-2,298,0,-10,0,0,7,4,3,4,34,0,9,6,2,5,16,37,5,16,17,14,12,22,75,32,19,16,33,23,254,53,21,17,3,32,28,46,21,175,15,345,0,20,6,18,1,3,27,3,37,0,0,0,14,12,-5,16,0,2,7,0,-1,2,254,17,7,1,52,1,11,3,tumor
3,5,4,0,3,3,7,15,0,0,24,3,-1,65,-5,-7,1054,-6,1,-2,-7,2,3,32,6,0,0,0,-2,292,-2,-8,0,0,6,2,1,-5,32,0,7,-2,0,3,16,58,4,66,14,6,3,-1,82,27,16,7,27,4,196,56,24,16,4,29,31,53,20,266,29,261,0,28,4,10,1,1,24,0,5,0,-5,3,11,2,-4,15,0,0,4,-1,-1,11,462,20,3,0,71,-3,11,1,tumor
-3,10,10,-1,3,8,-4,17,1,-2,63,2,-5,53,-3,-4,2319,-7,1,9,-18,1,10,45,14,-1,-7,-1,-10,285,-1,-11,-2,-1,8,-4,0,-3,22,0,5,-3,0,9,13,46,0,5,19,19,6,5,93,41,29,16,47,13,270,62,23,11,-6,17,25,46,7,195,70,224,3,40,9,12,4,12,26,-5,19,4,-3,1,10,22,-2,15,1,0,7,-1,0,2,250,-4,1,3,39,-3,12,-1,tumor
-3,6,-6,1,2,5,8,13,2,-2,25,4,-1,42,-2,-5,1949,2,2,-1,1,0,7,26,21,3,-1,9,4,208,-2,-6,6,-3,5,-9,5,0,34,-2,14,-2,-1,7,22,67,9,24,27,16,3,1,55,28,5,14,24,4,169,41,37,15,1,23,36,63,8,100,59,373,3,20,5,8,0,11,17,-1,11,2,-2,3,4,30,-3,18,0,0,8,-5,3,3,260,17,6,-6,57,0,6,1,tumor
0,23,-6,0,2,3,3,15,1,-2,27,0,-1,29,-4,-4,1122,0,0,-2,0,3,5,37,10,1,-2,1,-1,243,0,-2,2,-1,16,-1,3,4,29,0,12,2,0,5,19,35,3,23,31,14,10,41,96,22,21,13,52,23,278,75,36,18,2,26,34,50,20,164,6,280,2,20,11,22,1,2,22,0,124,2,-2,2,10,12,-3,25,0,2,3,1,0,12,285,10,0,0,60,0,11,4,tumor
0,15,0,0,3,2,3,13,0,-3,384,6,1,47,0,-9,979,2,2,0,-11,3,3,9,18,5,7,2,0,290,-1,-16,2,1,12,-1,5,3,29,1,15,0,0,4,23,31,1,23,22,13,8,6,104,12,19,13,26,11,243,54,20,15,9,45,33,52,25,94,46,265,3,26,8,19,2,4,31,2,71,1,-5,4,10,18,-3,20,0,0,5,0,3,4,240,15,5,2,47,3,12,4,tumor
