@relation X01_leukemia-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S42

@attribute X.63 numeric
@attribute X.64 numeric
@attribute X.78 numeric
@attribute X.189 numeric
@attribute X.228 numeric
@attribute X.287 numeric
@attribute X.408 numeric
@attribute X.617 numeric
@attribute X.633 numeric
@attribute X.651 numeric
@attribute X.707 numeric
@attribute X.731 numeric
@attribute X.776 numeric
@attribute X.907 numeric
@attribute X.939 numeric
@attribute X.1065 numeric
@attribute X.1069 numeric
@attribute X.1095 numeric
@attribute X.1190 numeric
@attribute X.1203 numeric
@attribute X.1207 numeric
@attribute X.1235 numeric
@attribute X.1239 numeric
@attribute X.1253 numeric
@attribute X.1269 numeric
@attribute X.1308 numeric
@attribute X.1321 numeric
@attribute X.1420 numeric
@attribute X.1524 numeric
@attribute X.1550 numeric
@attribute X.1552 numeric
@attribute X.1583 numeric
@attribute X.1618 numeric
@attribute X.1633 numeric
@attribute X.1652 numeric
@attribute X.1682 numeric
@attribute X.1720 numeric
@attribute X.1833 numeric
@attribute X.1890 numeric
@attribute X.1981 numeric
@attribute X.1991 numeric
@attribute X.2013 numeric
@attribute X.2053 numeric
@attribute X.2064 numeric
@attribute X.2073 numeric
@attribute X.2120 numeric
@attribute X.2168 numeric
@attribute X.2186 numeric
@attribute X.2196 numeric
@attribute X.2211 numeric
@attribute X.2268 numeric
@attribute X.2271 numeric
@attribute X.2376 numeric
@attribute X.2457 numeric
@attribute X.2475 numeric
@attribute X.2479 numeric
@attribute X.2519 numeric
@attribute X.2525 numeric
@attribute X.2569 numeric
@attribute X.2663 numeric
@attribute X.2731 numeric
@attribute X.2906 numeric
@attribute X.2922 numeric
@attribute X.2965 numeric
@attribute X.2973 numeric
@attribute X.3056 numeric
@attribute X.3059 numeric
@attribute X.3073 numeric
@attribute X.3130 numeric
@attribute X.3144 numeric
@attribute X.3156 numeric
@attribute X.3242 numeric
@attribute X.3280 numeric
@attribute X.3369 numeric
@attribute X.3433 numeric
@attribute X.3480 numeric
@attribute X.3584 numeric
@attribute X.3624 numeric
@attribute X.3661 numeric
@attribute X.3671 numeric
@attribute X.3820 numeric
@attribute X.3985 numeric
@attribute X.4131 numeric
@attribute X.4274 numeric
@attribute X.4448 numeric
@attribute X.4521 numeric
@attribute X.4537 numeric
@attribute X.4553 numeric
@attribute X.4640 numeric
@attribute X.4736 numeric
@attribute X.4761 numeric
@attribute X.4762 numeric
@attribute X.4778 numeric
@attribute X.4941 numeric
@attribute X.4964 numeric
@attribute X.4998 numeric
@attribute X.5021 numeric
@attribute X.5065 numeric
@attribute X.5087 numeric
@attribute X.5135 numeric
@attribute class {ALL,AML}

@data
4,222,781,378,1059,301,378,761,160,698,-200,85,304,293,12,242,472,2,530,869,315,534,-48,-145,87,-53,-30,-261,755,102,-221,501,100,-166,1559,137,747,-88,610,139,159,1773,239,174,-78,-52,8,14,-109,235,-46,477,14,740,250,48,327,40,69,-26,886,-48,8041,48,353,-125,138,-319,-128,46,103,43,676,153,1893,411,177,953,-36,61,72,99,648,188,110,-55,945,648,-10,232,625,36,140,104,29,38,77,13,-77,59,ALL
14,121,820,467,1656,142,205,752,255,518,-257,164,505,547,-24,320,222,64,567,642,613,580,-154,-41,173,57,321,-219,1367,72,-298,307,147,70,1147,127,392,-46,131,229,275,1656,41,36,31,-36,27,77,77,265,122,219,-15,823,254,10,281,50,-15,4,750,-34,5271,25,145,150,145,-5,50,34,38,28,1334,106,1494,398,60,1081,21,636,-24,134,714,275,90,-27,691,957,-8,127,456,-17,141,23,-27,44,103,176,-30,79,ALL
-32,91,360,368,1468,187,71,320,280,672,-312,26,417,32,-116,324,295,-61,575,795,388,787,-92,-57,426,13,55,-344,4,-32,-139,238,213,0,840,199,334,-9,128,211,157,1381,92,10,10,-43,-7,-27,81,146,119,210,43,771,92,61,484,44,85,-4,344,-78,3830,-6,377,-7,210,46,60,23,116,13,1262,190,1177,744,249,1061,26,750,-17,66,745,-13,44,-4,753,773,24,105,624,-165,154,-7,-20,24,81,92,-47,49,ALL
-66,101,738,652,849,253,327,332,47,873,-332,-7,561,7,7,490,1206,-10,615,1678,374,556,-49,-63,190,-8,59,-530,381,156,-292,473,225,24,985,375,146,-15,245,262,242,2359,292,7,4,76,66,111,154,305,103,310,-2,1228,105,89,534,-40,78,34,779,-28,2328,19,136,263,155,-3,16,67,143,51,1359,295,1974,1297,477,1169,10,505,37,129,1121,147,325,-14,3090,698,73,681,685,-209,263,44,67,59,119,177,-16,19,ALL
-158,151,946,502,1718,318,362,442,175,1070,-505,-6,677,-89,15,570,1315,97,782,883,-122,547,-31,-111,406,-50,186,-702,613,210,-343,511,335,142,1429,1570,235,22,281,441,250,2610,805,5,2,74,33,-47,221,619,154,177,94,730,141,46,497,18,-6,62,682,31,1058,14,175,61,183,-19,25,107,125,98,1463,550,2420,2332,691,1399,46,627,89,141,863,-321,506,-10,1862,645,110,665,554,-17,150,11,59,121,53,-15,14,30,ALL
164,34,1387,916,2390,163,396,1450,231,845,-126,113,650,2269,33,322,316,32,1467,871,484,882,60,-58,462,24,-56,-76,165,65,-295,554,421,214,2139,513,1385,-57,1044,468,291,1109,342,39,-26,45,5,75,110,250,219,252,1,1099,84,59,499,41,167,-7,1575,-78,6259,28,619,58,187,6,24,39,1231,24,2393,653,4102,2440,495,1131,68,1055,774,96,1127,-538,827,-26,808,1010,160,1049,1199,43,221,0,83,163,44,291,22,60,ALL
45,175,1718,1168,2282,243,432,911,182,740,-187,13,739,1081,17,629,1302,-3,1298,2034,890,868,-131,-87,505,27,-26,-451,4374,182,-252,1047,260,224,2241,776,1012,31,814,286,438,2140,829,4,-2,19,62,68,140,319,166,330,34,1000,179,85,786,-19,171,97,1274,-59,7764,70,593,313,208,1,-4,100,102,117,1302,934,4018,1010,624,1441,66,986,153,131,1105,-217,293,-3,2373,620,161,310,601,-45,198,41,105,79,121,98,-64,11,ALL
44,151,600,534,1483,219,220,325,113,700,-204,-59,438,-73,57,688,340,-13,699,1710,218,590,-17,-168,1448,68,-65,40,85,130,1,677,242,55,1304,1373,140,-9,416,343,231,1041,354,-16,-20,39,46,-6,128,419,-24,181,38,703,114,44,440,-16,31,-27,1087,-27,3463,-76,227,253,152,34,13,12,175,69,1753,275,4299,1122,438,1204,50,422,183,144,891,-369,346,-23,3707,389,29,1601,579,-189,234,27,58,100,80,38,-24,121,ALL
-72,127,456,514,1642,232,349,399,242,861,-459,-69,471,426,12,272,399,-4,614,971,327,589,-174,-134,217,59,19,-514,69,49,-239,144,62,-17,601,287,339,-59,189,229,272,1208,-47,72,29,27,64,89,119,356,97,222,27,1051,149,92,459,167,-29,-32,1445,-19,239,72,244,237,287,37,114,-9,114,-32,866,314,1640,818,94,1657,42,1006,107,132,1011,62,302,19,1258,931,19,202,609,526,44,-4,54,177,67,239,-4,149,ALL
-72,283,509,834,1272,327,252,355,396,1169,-211,172,167,59,77,365,1030,-66,630,1068,424,605,-128,-280,185,-38,95,-574,267,-224,-584,-221,115,72,826,133,496,-149,280,229,460,1529,187,10,-54,-113,-90,92,185,669,74,309,167,1354,146,177,986,82,-15,10,445,-92,121,77,159,538,368,200,69,56,314,33,1599,368,1769,587,587,1058,30,793,123,265,1156,-56,90,-54,2260,1014,257,872,903,-74,151,-15,84,133,-20,424,-82,84,ALL
43,48,963,620,2043,165,294,421,282,523,-223,30,271,43,134,345,574,132,650,1415,465,378,7,-35,147,-33,20,-571,-96,-68,-358,-71,-27,61,940,241,155,12,111,71,195,1736,68,-20,-55,71,50,12,162,660,-43,61,38,818,167,111,584,99,-48,-63,523,-101,104,144,200,233,241,71,35,63,119,-91,538,180,2219,960,358,1766,20,754,-5,43,691,317,104,2,866,1006,-2,99,693,-144,66,25,50,43,27,289,0,35,ALL
6,78,3084,309,3106,122,227,307,50,921,-325,-40,783,803,24,259,204,64,232,2787,286,900,42,-129,1744,-9,-10,-378,297,-37,1737,520,-17,29,449,113,163,-88,188,72,201,4070,235,-33,41,-43,0,41,177,273,-24,99,892,1103,72,25,1192,-76,67,-51,615,-9,1071,-45,136,1,125,76,20,17,258,-3,1049,96,2809,1830,-2,970,-1,915,702,12,560,93,328,53,1184,931,6,732,788,-9,98,14,11,30,52,43,-34,51,AML
-403,335,1230,904,1518,479,410,404,293,1429,-421,43,995,-42,143,1331,763,-25,1559,1010,-408,609,25,-35,1522,86,-82,-786,156,-82,-255,422,406,248,1459,743,135,-57,635,410,283,1368,652,-33,2,70,44,-123,214,168,58,98,1233,1356,204,42,641,112,300,44,2508,-110,7704,54,187,644,335,76,102,11,225,58,2094,272,2132,3401,124,2037,38,748,608,198,1520,-681,1683,-68,2998,1218,159,1238,937,-232,210,100,67,189,80,410,-49,184,AML
12,110,852,625,1148,279,295,651,364,1224,-1029,40,782,80,22,909,335,156,456,1158,293,627,-70,-257,2089,16,-50,-619,-34,10,-343,303,60,0,929,430,126,-6,205,376,277,784,313,34,4,36,-20,122,58,528,-30,279,1269,1210,50,132,434,142,-10,64,806,-132,895,72,114,486,126,16,6,20,114,34,973,197,1647,1983,597,1766,34,567,629,34,742,160,378,38,1713,1500,38,838,1033,-263,207,-8,56,94,46,-92,-30,56,AML
-94,170,887,915,1224,368,536,529,166,1507,338,-38,398,178,146,784,696,20,641,1368,79,780,-14,-47,2735,44,-54,-689,15,-45,-154,330,342,57,1394,742,225,-36,261,352,311,1321,259,78,12,26,-5,-89,149,52,94,300,1582,1418,94,89,315,-23,14,57,881,-15,1131,40,166,346,325,4,31,41,397,57,609,230,2618,1424,218,1460,72,1083,481,162,1527,89,713,-33,1813,1519,-33,1112,969,-47,128,-15,78,181,94,366,-46,122,AML
-17,277,1027,785,2202,263,411,752,121,922,-28,84,350,0,96,517,321,212,840,1166,508,698,-140,-104,855,-45,-109,-489,163,151,-226,466,204,84,1131,302,413,81,462,232,282,7155,311,109,32,-137,63,155,90,159,129,162,643,1052,183,-20,857,90,-73,82,614,1267,1965,121,249,763,124,232,-20,40,216,-34,1248,277,3060,1413,35,819,235,1010,469,143,107,-135,536,84,1326,689,302,157,681,99,93,57,168,98,130,701,-29,300,AML
-41,157,725,546,974,318,391,222,141,849,-98,145,212,78,-41,397,231,7,367,283,25,571,-112,-41,444,88,106,-642,9,-37,13,43,13,119,485,184,196,-90,202,235,161,1399,147,84,-21,-43,137,-45,86,524,76,341,1267,695,106,43,707,25,-9,-53,532,62,1075,-5,113,619,340,167,51,25,125,-1,84,188,1778,705,25,1065,-84,554,269,92,597,277,288,29,1051,611,60,247,573,-13,96,15,39,153,19,186,-39,137,AML
-24,123,1378,667,1344,408,605,525,346,1307,210,-132,346,-225,129,757,834,228,488,812,-238,741,-154,-244,1020,-30,-40,-1224,247,-222,126,210,256,-46,581,503,129,-111,302,200,374,3363,170,-18,102,-6,166,315,-52,667,64,414,1480,584,309,-18,822,34,111,46,448,163,3907,-83,61,748,247,534,64,43,173,24,658,197,2339,896,673,1925,89,757,219,324,1035,-324,238,-142,2673,788,151,448,1004,-102,40,74,114,231,95,222,-68,173,AML
15,130,943,293,1611,182,223,488,247,361,28,19,371,30,-71,401,157,44,480,778,326,263,44,-14,385,36,-95,-740,-291,-63,-383,-260,53,42,1086,264,412,-39,207,93,387,3096,293,9,45,45,34,93,160,382,101,190,1568,739,152,31,1027,38,-7,-50,691,203,513,117,279,464,247,25,57,45,149,-41,358,421,2409,1216,50,1782,60,821,69,193,607,301,445,-12,859,831,174,136,413,-11,195,74,30,47,63,161,7,63,AML
-277,218,1127,481,856,446,422,598,292,1231,-1059,4,366,-179,34,628,374,23,424,860,247,433,-41,-240,489,-36,-60,-862,-186,-125,-570,1163,273,78,897,342,422,-69,188,281,257,2373,138,-4,6,82,30,-190,49,372,97,320,3166,1172,143,143,899,52,-2,10,819,-21,925,6,240,-28,292,54,26,23,203,-6,1686,151,2095,1961,665,1556,52,518,71,249,732,-459,524,-4,1668,908,216,229,728,-47,91,101,101,221,28,316,-2,88,AML
-23,118,990,511,1367,231,219,494,136,1237,-895,-157,386,197,195,805,453,105,580,835,-170,978,-42,-17,716,162,-91,-481,-46,-21,391,363,187,6,818,220,179,-38,212,240,198,1862,237,-23,-58,23,-55,3,409,725,74,573,1550,1192,228,71,629,64,75,54,552,-38,5405,84,174,645,268,239,-38,101,300,15,1393,113,2266,1607,235,1031,6,556,66,200,700,-353,211,11,1266,973,93,897,605,-278,-101,30,6,194,137,378,44,386,AML
-197,78,508,441,2286,130,117,539,278,649,406,26,302,93,-110,391,236,-65,599,1310,226,688,-17,89,460,19,-39,-71,-8,28,-17,345,97,-26,1075,1136,362,32,176,217,99,256,128,15,-15,41,247,-19,104,43,-13,128,163,434,93,0,421,-65,36,-19,497,-15,193,-49,604,315,139,89,19,4,117,43,919,291,1421,1458,-10,808,45,1986,39,128,508,69,147,280,958,449,-56,415,447,69,93,-39,56,10,60,-76,36,149,AML
-401,187,2980,964,2654,329,496,1137,135,1355,-119,-39,1280,435,270,670,530,1,998,418,-319,702,32,-87,2686,-21,-109,-816,163,-76,785,775,102,53,1490,773,462,-18,898,350,365,7098,354,25,2,61,11,-48,185,331,198,223,2767,2124,402,23,1448,210,-1,41,911,3976,9592,25,378,655,219,85,20,76,1747,25,1472,449,3477,1937,56,1645,35,1711,423,109,1890,-537,2284,85,2426,1489,121,744,1092,-108,-29,107,112,274,67,-8,-54,142,AML
100,341,1794,1653,1653,799,764,1003,737,2157,-2198,515,1371,314,360,951,688,262,1650,1163,572,805,-8,-8,1499,-62,-56,-656,-365,-143,-726,631,422,634,718,647,273,2,365,1192,628,1526,233,-56,40,16,37,127,211,1076,119,168,1415,1870,387,8,609,-2,16,-59,460,-103,1371,-59,230,387,409,257,40,43,420,-78,775,306,1946,3470,477,2640,54,328,292,75,764,528,710,-86,2762,1135,200,813,1238,-225,113,40,138,314,260,447,-94,184,AML
37,129,2059,681,2590,421,451,674,176,1017,-982,60,996,764,115,470,616,118,697,910,414,938,88,-108,1837,-74,-148,-525,136,23,1443,593,152,37,931,1051,384,-143,414,273,363,4552,456,-18,39,32,139,-264,-62,1366,199,505,1121,1770,247,194,1457,132,64,39,90,544,2404,39,194,368,233,-30,23,64,359,0,701,298,3468,1232,488,1964,-13,410,278,185,910,48,1033,41,1888,1132,-48,379,657,-229,176,71,129,23,88,88,-71,44,AML
