@relation myelo-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S42

@attribute X1509 numeric
@attribute X3311 numeric
@attribute X3625 numeric
@attribute X4111 numeric
@attribute X4190 numeric
@attribute X4994 numeric
@attribute X5816 numeric
@attribute X6337 numeric
@attribute X6621 numeric
@attribute X6912 numeric
@attribute X7181 numeric
@attribute X7511 numeric
@attribute X7686 numeric
@attribute X8785 numeric
@attribute X10233 numeric
@attribute X10393 numeric
@attribute X11153 numeric
@attribute X12518 numeric
@attribute X12694 numeric
@attribute X12752 numeric
@attribute X13474 numeric
@attribute X14256 numeric
@attribute X14538 numeric
@attribute X15834 numeric
@attribute X16827 numeric
@attribute X17059 numeric
@attribute X18551 numeric
@attribute X18787 numeric
@attribute X18970 numeric
@attribute X19400 numeric
@attribute X19429 numeric
@attribute X20117 numeric
@attribute X20503 numeric
@attribute X20878 numeric
@attribute X21432 numeric
@attribute X21504 numeric
@attribute X21711 numeric
@attribute X21868 numeric
@attribute X22378 numeric
@attribute X23036 numeric
@attribute X23234 numeric
@attribute X23509 numeric
@attribute X23627 numeric
@attribute X23646 numeric
@attribute X24179 numeric
@attribute X24932 numeric
@attribute X25527 numeric
@attribute X25540 numeric
@attribute X25668 numeric
@attribute X25702 numeric
@attribute X26187 numeric
@attribute X26524 numeric
@attribute X27017 numeric
@attribute X27739 numeric
@attribute X27817 numeric
@attribute X29182 numeric
@attribute X29313 numeric
@attribute X29428 numeric
@attribute X31159 numeric
@attribute X31197 numeric
@attribute X31684 numeric
@attribute X32970 numeric
@attribute X33008 numeric
@attribute X33456 numeric
@attribute X33675 numeric
@attribute X34866 numeric
@attribute X36257 numeric
@attribute X36346 numeric
@attribute X36526 numeric
@attribute X37050 numeric
@attribute X37159 numeric
@attribute X37162 numeric
@attribute X38331 numeric
@attribute X38488 numeric
@attribute X38536 numeric
@attribute X38785 numeric
@attribute X39071 numeric
@attribute X39116 numeric
@attribute X40194 numeric
@attribute X41471 numeric
@attribute X41480 numeric
@attribute X42981 numeric
@attribute X43503 numeric
@attribute X45500 numeric
@attribute X45599 numeric
@attribute X45766 numeric
@attribute X45897 numeric
@attribute X46747 numeric
@attribute X48165 numeric
@attribute X48818 numeric
@attribute X49382 numeric
@attribute X49662 numeric
@attribute X49716 numeric
@attribute X50212 numeric
@attribute X52408 numeric
@attribute X53305 numeric
@attribute X53492 numeric
@attribute X53889 numeric
@attribute X53976 numeric
@attribute X54374 numeric
@attribute myelo.columns.disease.state {healthy,'myelodysplastic syndrome'}

@data
155.653,10.4004,114.071,6.2977,18.6663,10.8489,63.7571,13.7399,12.894,17.2515,12.3734,14.1274,23.3712,9.7369,83.8084,4965.49,487.075,210.55,126.687,17.292,1776.97,1405.66,276.12,42.1854,14.1508,11.1516,364.991,34.8295,50.0653,223.883,77.3504,16.1033,113.776,176.01,100.588,1176.68,386.757,86.6013,622.698,2056.38,115.96,64.3825,6999.83,10.1575,19.6135,16.946,15.4955,21.8991,16.5383,13.557,11.1236,17.5436,685.985,108.645,365.728,44.0331,89.4196,920.73,294.426,12.9182,1419.71,63.8123,27.8992,8.35048,38.27,52.4392,131.675,45.8096,33.5742,43.3672,64.4638,297.132,207,9.54519,11.187,412.102,9.67536,60.0325,20.2467,313.336,49.4095,22.6224,15.2014,86.8794,9.61352,42.6145,23.3225,55.5785,105.194,11.5382,7.81606,14.6488,13.6393,21.9394,43.9538,24.612,16.9204,10.1678,18.6233,472.481,'myelodysplastic syndrome'
190.006,11.1685,139.277,8.24823,15.7999,11.3822,73.2052,16.4267,13.8004,11.6728,10.499,13.736,19.5261,8.05735,86.8074,5275.28,408.76,233.013,129.754,48.5538,1420.73,1094.53,234.545,39.318,16.6681,15.2684,326.942,39.7968,52.1867,79.1202,145.063,16.094,85.0371,181.64,61.53,1606.94,537.333,89.4937,530.983,1851.86,195.702,75.3808,6795.11,13.5707,28.7335,19.8781,18.1622,15.6933,12.2131,10.7951,18.9331,15.0423,829.816,120.222,167.825,55.6666,47.1337,497.037,351.772,16.706,1754.96,65.2229,26.1664,12.3913,54.6218,30.4098,122.363,56.6375,29.58,45.3597,80.4654,375.689,362.031,11.0548,9.91672,652.859,7.35706,71.658,30.6838,453.152,41.7379,35.5777,20.1158,94.133,11.2948,27.2594,25.6993,23.486,100.82,7.85218,9.52733,13.3016,10.7516,26.9829,22.8831,32.9927,16.7639,9.61352,16.3641,313.602,'myelodysplastic syndrome'
169.526,14.9829,92.937,6.44086,10.6529,11.8679,66.0386,22.0845,11.2891,12.3609,10.4594,15.4343,17.5929,7.54549,110.249,5975.32,417.721,291.387,120.7,26.1334,1758.19,1280.53,241.16,41.0638,17.3738,17.3976,303.975,33.0248,56.1621,68.8827,96.8679,14.0007,117.246,156.903,81.2402,1333.4,322.219,102.874,424.625,1869.02,118.596,63.2834,7975.41,10.4064,23.8991,13.6679,14.9333,17.9346,12.4898,12.0037,10.8091,18.386,946.9,93.4034,230.259,46.8612,59.338,435.829,315.966,12.199,1530.83,84.1352,34.444,8.01912,46.0943,54.1672,182.585,42.0155,37.2338,40.0586,71.2179,229.547,279.251,9.8647,8.17252,386.841,8.2995,107.087,18.9366,614.299,52.1923,28.8061,12.7664,94.6363,10.372,33.7026,23.9336,38.0898,118.136,7.93178,9.67188,14.8469,12.436,25.0855,42.42,74.4605,11.6225,7.67378,19.9369,417.331,'myelodysplastic syndrome'
157.753,13.9263,139.659,6.76866,9.98483,16.8462,59.6166,19.8409,13.6767,13.0538,10.2612,11.3363,17.4377,7.33589,80.2917,7262.88,242.816,205.366,126.091,23.3048,1409.72,606.187,172.769,24.3317,13.2452,14.208,94.0822,31.4594,49.4772,273.216,102.408,15.1336,66.6672,113.138,43.6021,1393.71,336.053,56.0933,1211.52,1398.64,125.896,30.3594,10478.7,9.96399,21.0544,18.5537,15.0218,31.2538,15.3113,8.17016,7.92036,13.4413,2469.69,67.6787,118.776,41.762,56.2695,284.295,329.544,11.1709,712.944,86.175,34.6418,8.77672,36.7408,41.1675,138.406,64.979,51.0597,28.1313,56.9793,187.713,194.382,8.75714,8.68176,566.677,12.0063,200.932,27.501,211.485,40.0702,30.9368,14.46,62.7003,9.2141,26.6573,27.2574,189.91,104.435,7.4924,9.02618,8.93238,13.6393,23.051,160.84,110.11,15.1347,9.68443,11.6661,367.941,'myelodysplastic syndrome'
147.147,11.7759,164.426,6.9761,11.2639,16.8729,61.7032,16.4516,11.4884,13.2137,10.3005,12.5783,19.5289,7.80368,81.0297,8159.37,244.079,273.703,141.084,25.2797,1662.23,734.634,164.39,34.9615,12.1859,10.8161,138.866,29.4928,59.2441,56.5346,50.9128,13.5619,79.526,111.68,27.3656,788.834,348.192,67.28,1088.28,1540.18,189.774,40.4822,8620.77,9.67675,26.0404,14.8261,12.8838,26.2117,13.1529,10.8263,8.44608,13.559,3034.36,71.8752,98.9416,41.0905,30.3759,271.739,318.79,10.4252,1348.18,86.2215,27.657,9.06855,33.398,48.3809,262.03,47.8126,53.5271,36.0148,87.95,246.766,179.507,8.89064,9.65656,736.091,8.36855,170.071,22.0361,275.971,47.6785,19.9354,17.4377,49.4363,7.75492,31.3328,25.9449,47.5893,91.9843,8.75462,8.6412,11.0748,10.3914,28.2399,63.6733,12.0827,32.1074,8.10567,13.035,322.96,'myelodysplastic syndrome'
179.752,13.6118,92.9436,6.06481,12.6137,14.5436,61.6121,19.2786,12.2254,12.8736,11.0716,13.5336,20.3021,8.07362,64.031,7283.31,277.536,250.258,156.328,24.5253,1474.01,816.061,250.673,41.5968,12.2713,17.6666,165.979,32.5219,61.0619,111.534,70.2927,19.98,70.4143,114.681,36.8787,709.28,340.648,57.352,1005.43,2072.9,118.443,53.5502,8625.11,9.21675,21.4216,16.5944,12.497,14.929,16.1672,10.1232,8.25953,13.602,2642.74,77.9996,110.663,44.122,40.0197,237.436,225.311,11.242,979.654,68.0699,39.3861,9.90672,41.1942,49.3384,242.991,46.7297,37.5706,31.1751,99.4238,207.523,180.544,7.70202,9.05419,551.81,9.84766,142.715,29.4768,308.531,48.0717,24.3159,14.957,51.8438,8.98013,28.394,27.5556,39.1851,121.836,10.5377,8.07012,11.7912,10.4267,30.0212,30.9157,31.0843,15.2277,7.99778,13.5717,320.105,'myelodysplastic syndrome'
213.829,12.4971,97.7372,7.99259,13.3833,15.5481,49.9914,20.2102,11.9382,11.989,9.57481,10.0238,24.8222,8.58844,96.3874,6577.87,302.816,231.24,139.407,24.164,1984.55,977.363,229.398,37.0571,11.5524,18.4205,267.87,24.8043,41.6598,26.0662,53.7434,15.2025,114.055,128.971,66.2602,1155.63,389.259,106.479,642.106,1699.22,141.645,41.9097,7945.01,10.4703,21.0286,15.0315,14.5091,18.0149,12.9303,11.307,11.4463,26.6516,1140.74,93.3799,201.933,40.9958,35.4574,416.279,293.262,11.4976,1384.2,50.9899,46.8358,9.71448,41.7379,60.2318,151.112,40.9117,34.3968,33.9512,73.9153,198.715,215.88,11.4793,10.8278,276.837,9.45553,67.6397,18.4358,290.507,50.4891,36.7673,13.9439,69.982,11.255,47.3345,27.0715,38.873,126.514,12.0523,8.95042,14.0959,12.4091,18.7762,38.6245,17.7668,17.2752,7.99547,16.4492,337.439,'myelodysplastic syndrome'
168.333,14.3842,88.3406,7.01794,11.2048,14.3231,59.3295,17.8959,11.8875,12.8773,9.31355,12.4539,12.6146,6.96556,84.02,6364.82,220.041,112.739,123.009,20.4563,1099.15,637.198,113.236,49.756,12.8856,15.6887,283.457,30.3168,68.8542,118.176,59.4214,19.0083,97.5261,94.2994,17.7841,875.132,223.452,68.0944,1170.21,1866.6,134.455,41.5609,8896.5,10.9203,21.8582,15.7227,12.0055,44.3515,12.6265,10.6338,9.23004,13.5893,2729.03,67.9376,109.521,40.9398,24.8365,234.393,469.469,11.8491,1146.39,63.6538,44.656,9.67676,38.7248,39.0133,264.762,72.4835,51.6517,38.2231,37.8218,216.051,296.064,8.30907,9.44668,518.433,8.48572,109.395,15.427,311.401,37.4085,27.1164,16.1591,77.9125,10.3235,37.0518,30.031,50.1014,129.951,8.78875,7.92664,11.122,16.2396,25.9159,72.3896,144.896,26.5194,9.04637,10.9163,170.449,'myelodysplastic syndrome'
143.794,13.8054,86.2589,8.12848,14.6087,15.1729,94.5443,24.0286,15.2497,42.1064,12.2837,21.6419,18.9468,8.13903,122.02,4756.1,527.209,273.112,62.8472,26.6977,249.645,200.57,310.93,79.9338,12.4925,20.5938,91.7725,27.3972,108.899,20.2671,75.484,21.5905,77.5569,140.355,29.8412,383.428,246.109,86.3086,480.471,2638.36,36.3537,39.3861,9891.49,7.92379,44.772,18.5457,14.4236,12.0081,14.4892,9.65586,9.67815,15.7499,4573.95,81.6156,133.779,87.9152,42.4552,112.504,118.451,14.2727,75.6093,51.3919,43.4782,9.48931,44.3419,81.7863,102.099,60.7066,279.04,56.5397,147.588,54.4921,204.849,11.13,21.8471,165.889,9.098,37.7442,23.5106,61.2338,29.5119,21.4386,22.0416,32.3361,11.4101,60.1667,40.4414,92.6695,45.803,9.92244,9.03594,12.4952,11.9804,31.5855,12.4225,30.7247,16.5527,10.0657,10.8591,286.493,'myelodysplastic syndrome'
184.436,10.7702,132.15,6.05913,9.76359,10.1152,59.608,19.4138,13.1094,13.4558,9.5342,10.9376,18.1138,7.79244,76.2932,7891.41,266.177,197.146,143.732,13.631,1217.56,534.091,192.154,29.6483,11.4381,11.6745,78.36,38.2286,52.0853,91.0596,75.2072,15.1926,83.5552,113.489,48.7905,874.25,360.911,59.1012,968.95,1385.8,85.3132,31.3373,9446.78,9.85973,16.6304,14.2737,15.3621,23.0984,18.475,8.83573,8.17311,16.5431,2659.54,67.7665,116.959,44.9271,40.3236,223.573,306.924,9.97009,860.346,72.6613,26.7651,11.5924,42.0034,50.0545,146.091,59.752,57.4182,29.0269,98.3623,210.323,145.147,9.31824,7.6121,502.872,12.4966,157.367,24.058,440.93,61.7565,24.9414,15.5503,58.042,9.00734,28.1455,30.7624,55.4465,101.045,8.57793,8.82555,9.48828,10.9407,24.0468,52.636,28.016,12.6729,10.462,10.262,344.334,'myelodysplastic syndrome'
264.743,11.7882,109.71,6.50194,11.5573,12.7747,74.1901,23.6014,10.703,15.3887,12.3832,12.3525,19.2245,8.22065,154.447,6664.69,316.649,332.046,72.829,43.9665,980.607,575.067,280.531,36.4573,12.8226,14.7653,76.7066,28.4083,51.3475,58.4397,98.1251,21.6466,82.8002,123.978,56.3668,628.445,242.3,59.9676,871.954,1594.83,84.4327,30.3769,8062.65,9.95968,24.8884,14.4558,15.9119,19.8795,19.1058,9.10915,8.95493,16.7325,4386.45,101.981,128.535,33.7075,37.4692,210.216,186.614,10.456,793.794,55.2152,35.638,9.20879,40.18,53.3692,216.301,52.1491,33.8267,29.4567,73.9579,176.264,161.654,9.53832,9.12031,226.426,8.23517,88.6147,23.6814,317.449,42.9335,19.2038,16.6196,59.505,9.61906,27.9374,32.4026,52.5072,70.146,10.1993,8.8211,11.8295,11.2964,23.4243,77.0015,117.932,15.1784,11.1452,9.8434,270.715,'myelodysplastic syndrome'
252.303,11.9434,112.553,6.6082,9.42764,12.0575,66.7009,20.1463,10.8638,14.0736,12.0029,13.9554,15.1424,7.62912,180.896,6940.08,311.445,279.281,91.9511,36.3184,1078.06,429.687,181.365,30.1263,12.0349,13.6383,52.7879,30.0959,54.2336,126.749,100.067,20.2788,81.7215,139.9,51.8251,903.188,234.774,65.1995,729.808,1262.99,65.2605,24.6386,9486.34,9.94821,25.7475,15.0792,16.1323,15.5593,21.7702,10.0122,8.47778,13.4219,5835.98,74.3132,136.771,50.0617,34.6505,187.599,227.53,11.221,822.495,64.2297,37.3412,9.07443,46.1741,55.3627,187.113,63.2424,35.579,29.3296,89.323,214.995,141.686,9.08555,8.42542,402.506,6.92403,141.573,21.1304,269.011,67.5423,25.915,16.5538,43.149,10.2716,28.2359,32.8421,39.0864,75.9861,8.82364,9.31489,10.8473,11.2728,23.5377,62.3287,49.1911,16.0373,12.2078,12.2926,295.13,'myelodysplastic syndrome'
125.326,15.9658,53.4847,6.59488,11.3053,11.7691,65.1267,19.891,9.76218,16.4611,10.6491,15.2684,15.7931,8.85357,95.8818,6787.29,266.312,150.157,104.699,100.06,1409.72,652.412,168.127,37.148,12.6465,13.2461,111.351,30.9759,57.3707,139.958,106.126,15.1326,49.5628,96.3111,50.3656,790.37,390.27,54.7084,487.181,1968.39,154.147,37.6763,8290.02,9.4528,24.6067,17.6425,15.0163,16.5384,14.8507,9.08948,8.85166,14.8421,3789.34,59.7649,136.24,38.736,34.6468,292.397,348.091,12.0254,998.466,84.3719,50.3855,8.10917,39.3889,45.3466,224.105,52.9555,51.868,31.4096,37.8736,222.737,103.551,10.3339,9.02553,1166.84,9.77203,75.5984,25.7002,250.962,34.738,21.5548,16.6772,30.7103,11.6166,35.1079,29.5395,58.2851,96.3111,8.79128,7.73371,11.7057,13.0209,24.0866,19.6545,27.502,15.7522,9.49923,10.8333,236.629,'myelodysplastic syndrome'
123.159,13.8622,83.7964,7.18524,12.4351,11.4348,127.787,21.1731,12.3672,17.2056,14.1345,17.1474,17.434,8.87145,96.1932,6917.62,289.421,189.132,30.7114,15.8661,788.833,386.701,120.517,37.4868,17.3263,22.1834,90.6422,57.3272,78.5749,115.627,54.8861,17.4692,67.6738,118.323,42.4735,939.629,348.003,64.9556,605.314,1497.18,98.2242,44.1538,8766.7,11.2024,35.8311,24.5713,16.776,14.1498,13.5453,10.296,10.1458,42.2127,2755.51,62.3961,129.39,38.2507,44.1347,273.763,213.137,12.843,685.591,186.339,36.5797,10.4357,48.6255,52.089,137.839,49.3811,33.6468,43.7201,63.803,193.014,107.326,9.99491,7.37458,1083.78,7.19146,107.791,13.3852,213.983,33.9121,16.8681,16.4991,58.8018,10.3012,61.6187,44.0616,61.0487,64.6638,9.3485,7.21481,13.8203,11.7564,28.1911,12.6866,36.3996,14.5028,10.3101,11.0405,224.319,'myelodysplastic syndrome'
189.972,13.1624,46.0744,5.97977,11.7217,10.9526,76.178,29.7553,10.8661,15.5246,12.9844,20.0247,19.1306,7.81944,126.441,5710.37,241.751,220.811,93.7843,170.979,764.026,598.657,119.851,52.4581,12.2131,16.5122,74.2062,31.5866,55.2033,74.6674,64.3779,16.5003,56.0813,117.966,44.1999,670.255,415.89,84.3719,574.984,1313.19,108.699,53.9763,7963.93,8.5699,31.9252,20.3945,16.4054,23.1367,13.5932,17.5208,9.44123,15.1642,7589.18,90.4759,92.8031,64.5219,39.0034,307.943,305.82,13.7716,747.259,121.985,34.304,8.68927,49.7095,45.8691,216.41,50.0148,25.177,46.7297,35.0889,271.817,128.073,12.5892,7.57981,1389.8,7.90326,60.0498,17.7694,366.136,39.078,21.4804,16.6447,35.0435,11.6401,44.55,44.7849,66.2172,127.594,8.56743,7.57108,12.7315,12.8958,25.413,22.3265,26.3082,13.3978,9.4719,12.471,245.114,'myelodysplastic syndrome'
115.111,13.4723,59.0885,6.50428,12.0975,12.8504,62.1874,20.7248,11.0286,16.1976,12.3129,17.8547,16.4457,7.45525,73.4931,6350.17,360.548,222.144,131.481,53.5251,515.157,632.692,133.125,40.9353,12.507,13.7211,61.4193,60.2101,63.2447,187.379,88.5285,18.6341,62.4996,102.489,32.6157,753.667,393.63,63.9941,980.219,1257.9,116.925,36.7672,9213.52,8.52372,25.6087,17.2366,13.6285,21.561,14.7696,10.1927,9.52321,18.0383,4438.26,76.6349,109.174,42.8377,58.0065,380.319,244.519,12.0644,750.307,138.946,38.8926,8.99113,45.0958,48.8961,403.305,53.6467,39.9102,36.2975,56.7253,253.707,101.585,9.37548,7.62472,1466.75,11.2307,100.892,18.62,380.936,31.1213,21.9465,16.9631,33.5851,10.4937,41.4293,35.5457,56.5804,149.294,8.64805,7.62747,14.4454,10.4613,25.5038,28.4492,29.8498,13.1871,12.0453,10.9069,219.436,'myelodysplastic syndrome'
129.923,13.0013,84.3294,6.74383,9.76148,14.0878,65.7396,17.9424,12.1062,9.91529,12.3405,12.2651,12.9321,8.15781,64.4707,6728.37,253.123,151.101,110.863,24.9108,1352.41,475.768,138.586,26.7304,14.3811,14.459,78.8414,28.9215,55.0802,59.667,77.9771,16.3182,63.9388,84.4388,32.5406,945.775,396.348,56.9075,712.943,2131.04,139.126,30.9669,8395.81,10.3667,20.1782,15.6854,11.4727,14.9118,15.0999,11.9416,7.83523,26.2268,2949.44,69.778,147.413,46.1974,32.5207,356.261,360.651,12.6474,881.682,92.303,25.9785,7.88875,33.5572,63.0014,121.897,48.6185,79.6521,28.0645,110.253,140.719,239.618,9.26002,7.37245,1100.86,20.7442,150.764,23.0452,354.635,34.8132,30.7446,17.0747,33.8498,9.53283,29.66,33.6129,68.2811,114.441,8.59153,8.60516,11.4793,11.0836,21.0014,49.8924,23.5886,24.5677,8.56682,9.70258,260.935,'myelodysplastic syndrome'
134.902,12.9966,81.6656,6.71571,9.54932,13.6698,55.5985,17.3038,13.3342,13.1198,8.89129,13.2042,16.8414,8.10392,76.4033,7356.08,310.147,277.126,90.9628,12.2682,1357.39,713.508,167.378,41.7139,13.1824,12.8254,141.737,29.0583,54.6336,108.451,42.7852,14.2984,56.6253,134.64,34.3275,946.013,371.785,56.2552,1129.66,1645.37,153.847,47.3089,8966.64,10.4538,18.7864,16.3464,11.9657,20.3344,15.1184,10.4327,8.66239,13.2949,2391.24,76.4694,137.8,31.6755,31.3305,341.902,327.91,11.0548,949.051,89.2877,44.8236,8.41389,35.7331,45.965,265.297,50.7261,53.7415,33.6226,62.7477,215.166,168.953,9.37278,8.22094,767.973,10.3578,183.931,26.1749,457.845,32.4914,18.5671,14.4257,71.1769,9.08425,24.9117,27.7848,64.5126,134.291,8.48206,7.89757,9.38833,11.6518,23.9,49.1929,27.5923,18.386,8.8977,10.6453,314.634,'myelodysplastic syndrome'
146.428,12.2846,32.4727,7.20131,9.93746,10.863,69.982,19.3677,9.74672,14.7839,10.7916,13.4021,13.3189,9.33706,84.9023,6985.73,375.202,232.618,152.237,15.032,1574,682.116,171.084,35.8478,13.0783,13.5815,128.027,16.8991,41.8252,284.249,90.7861,16.5777,84.8351,138.307,78.8414,1311.96,465.495,54.3157,1042.2,1004.89,144.063,27.2142,9019.78,9.77556,21.8047,19.7652,14.2984,22.1738,16.435,8.34146,9.5095,17.1277,2143.98,82.9614,120.101,44.9109,44.3259,398.61,323.242,11.5874,505.961,55.6646,41.3637,9.61352,38.6691,41.8011,250.15,65.5857,52.2055,28.96,59.7757,212.991,52.7195,9.0041,10.5643,631.076,8.41934,134.03,39.2713,239.843,45.4906,18.037,18.3953,52.8736,11.1444,26.5672,28.9642,57.1437,76.8671,8.58226,8.49613,14.2562,11.6355,30.0797,33.8218,21.018,19.3482,9.72218,8.26906,378.399,'myelodysplastic syndrome'
180.388,13.6994,91.68,7.09471,14.553,14.3335,56.1257,18.3516,11.0453,13.7697,11.4463,14.024,18.6046,9.20747,97.0425,8245.35,202.341,240.344,59.3444,17.2,1176.93,664.819,104.661,51.9541,14.2737,16.4967,110.875,36.1539,60.7416,94.3894,34.7555,15.432,75.8002,119.669,33.6153,712.532,294.893,69.3121,1067.77,1135.41,121.266,57.2199,8286.43,11.9683,22.921,23.7789,13.7955,23.0021,13.6383,10.9881,8.91888,15.9808,2303.31,62.9379,106.241,50.7517,25.9626,278.297,363.731,14.1988,1207.73,70.2674,33.2229,9.4603,44.1824,46.733,242.03,74.5223,60.9367,26.6631,81.504,195.872,260.88,9.89888,11.1541,851.314,9.02293,144.833,21.7537,581.776,29.8261,29.4026,18.8909,51.1371,10.2383,32.8161,24.4239,50.8395,111.086,8.6493,8.25002,11.5665,12.067,33.1117,32.2309,75.37,35.0927,8.94913,13.1416,164.746,'myelodysplastic syndrome'
89.7649,12.647,59.8727,6.46411,10.3228,16.9656,70.4778,18.1583,10.4643,20.5331,11.3641,14.7249,17.5259,7.28638,79.2114,6104.77,331.21,176.239,160.597,22.3954,815.679,534.534,171.455,32.8847,13.2781,11.8354,123.133,48.4594,63.165,108.764,117.83,23.1234,65.5197,124.767,43.1786,947.719,269.516,53.8869,1046.41,1279.29,92.7897,34.6955,8493.77,11.5682,24.7151,16.357,14.027,39.2897,17.8239,12.0098,8.69678,11.9477,2530.2,70.5642,153.814,33.2923,74.5464,383.981,273.487,10.5476,803.315,211.592,46.0528,10.7881,48.7729,48.3043,237.282,63.9066,33.8267,29.4832,65.3405,225.896,114.26,9.51087,8.01912,405.183,8.41146,169.783,17.4346,474.297,60.593,21.8385,16.8389,54.9632,9.73339,37.0438,31.0071,49.7327,80.5176,8.33966,8.00008,11.1629,10.1949,26.5969,64.8108,62.7116,14.0371,8.67614,10.1122,348.518,'myelodysplastic syndrome'
143.339,11.3658,152.589,7.14498,10.4357,14.2634,71.9166,20.6503,10.7524,13.4743,12.0419,15.8193,14.9505,8.31925,79.8532,6201.86,289.087,283.958,102.889,23.4886,890.107,417.812,207.643,37.3978,12.4997,14.4371,107.993,29.3444,70.5159,107.14,76.0545,19.044,83.4109,165.138,54.2883,693.69,391.693,60.4665,1123.9,858.396,94.6397,30.9001,9197.61,10.8224,24.3879,18.2962,12.3414,15.9866,18.2028,9.67466,8.17252,13.0915,2455.14,63.8698,158.345,41.7049,43.9048,294.172,83.736,10.808,437.119,76.6404,38.824,9.38089,44.3866,55.7027,213.083,59.946,40.5318,33.95,160.118,200.252,92.763,8.38363,7.2911,606.995,10.0563,87.8836,21.1662,394.227,59.6015,25.1,17.1277,42.3178,9.92173,28.6777,29.8993,79.9857,49.5414,8.56496,7.82225,12.6451,11.2501,24.6298,79.5833,32.0404,15.361,9.1473,12.7904,303.874,'myelodysplastic syndrome'
121.074,12.1154,111.552,6.75453,10.4019,13.8742,80.2194,20.4475,11.054,14.0502,10.6514,13.8213,17.2193,8.28456,77.5177,8641.91,312.795,229.547,175.846,32.307,1452.35,508.592,134.688,48.8855,11.2444,15.809,72.7556,41.2387,70.8316,81.4761,65.3499,15.0803,84.3172,128.535,47.0099,997.172,385.117,65.1853,836.389,1287.24,163.445,59.0416,7504.35,11.0636,27.508,18.955,13.9363,13.5287,15.5358,9.45825,8.93946,19.7653,2166.5,67.2946,152.996,45.1803,31.0038,311.378,192.375,9.91244,714.846,98.1818,39.5681,10.94,38.6691,57.9543,172.744,53.5271,51.4808,36.7911,101.122,229.547,164.012,9.32832,7.14446,705.382,10.5058,101.498,17.9961,346.89,38.7025,25.2751,18.3113,66.2126,9.00864,31.9966,40.2669,54.1203,63.0741,9.51155,9.29612,11.5732,10.9905,21.7161,48.587,47.8816,13.6757,8.37398,10.5255,274.657,'myelodysplastic syndrome'
136.009,14.3092,98.6,6.44551,12.0262,14.4558,63.9826,16.9412,12.5611,19.7098,11.6661,14.6435,16.0917,8.08176,109.229,6602.09,281.239,298.291,69.7478,29.1033,1154.76,676.245,153.272,35.0359,12.192,15.7965,200.296,39.0049,71.529,58.9641,46.7263,16.4611,63.2698,128.813,32.5055,802.534,364.176,65.1666,918.345,1915.92,121.52,39.4855,8425.5,9.53145,26.4259,18.8909,14.5017,14.6308,12.4916,9.05484,9.34514,14.46,2874.75,61.8946,145.849,49.3206,30.1991,294.129,307.599,11.347,910.604,61.9035,39.1033,10.4839,37.1186,45.0146,222.978,43.8621,40.3686,42.0761,77.0611,228.326,208.129,9.11834,9.80165,425.682,8.51328,123.39,23.8235,286.052,42.8655,23.8029,15.2288,60.8271,11.0326,36.5928,32.1445,57.9126,99.5924,8.56249,7.78402,12.8033,10.9644,30.3693,31.9782,39.8212,14.9365,8.87465,8.89449,283.83,'myelodysplastic syndrome'
181.81,11.1887,100.638,6.70169,9.667,15.7635,58.0944,17.8239,10.7532,12.108,10.0079,13.8194,16.101,8.10333,78.1008,7621.51,232.694,237.402,65.6023,14.4772,1728.86,640.004,104.94,44.1188,11.4711,11.6066,185.035,21.6147,57.3066,76.9987,45.484,12.4029,67.9033,126.432,27.0774,958.914,420.833,58.8208,1352.61,1592.31,118.793,56.8092,8355.39,9.88676,26.9101,14.0139,12.6766,16.1219,13.9132,9.91887,10.4425,15.7874,2150.32,91.3043,101.461,53.3538,24.1353,239.204,263.202,9.37751,782.663,56.6334,37.7116,8.67582,37.679,47.5653,164.71,48.1584,73.0498,33.7488,67.9645,285.671,190.116,8.66239,7.84935,637.52,9.71797,117.525,18.052,267.958,42.3193,35.1332,15.8832,62.7319,7.48269,35.2956,29.2979,50.6713,136.309,7.96557,8.31087,11.7903,10.8983,23.3822,43.3032,38.0541,16.622,8.84911,10.91,253.465,'myelodysplastic syndrome'
217.441,10.9195,97.4699,6.37531,11.0389,21.3492,47.6081,18.6609,10.6929,13.4539,9.63085,10.696,12.6401,8.29771,71.2102,6928.6,248.604,216.347,82.2413,25.0494,1178.76,598.312,102.018,35.3796,12.9704,13.7955,108.613,48.956,50.9789,196.342,38.6774,11.2671,60.9169,92.3829,35.7821,934.027,324.315,63.3062,1112.94,1451.09,144.24,46.3474,8691.86,9.18957,22.8567,13.4219,11.8645,23.1584,14.0857,8.03126,8.59711,12.563,2828.32,76.2438,115.41,36.6588,22.4964,274.929,243.859,8.64369,839.921,87.9057,32.7877,8.40844,33.7804,45.9683,200.932,44.3674,54.9078,27.8349,86.8982,264.19,165.15,7.48511,9.34244,1019.99,7.07022,134.95,12.5715,317.701,43.7895,23.9474,13.0783,54.2903,8.81538,30.8089,23.4184,37.2713,136.939,7.6998,8.63684,11.5058,17.1474,19.0131,45.2977,82.4014,15.2332,9.1039,8.59649,217.802,'myelodysplastic syndrome'
