@relation X03_MLL-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S42

@attribute X.126 numeric
@attribute X.269 numeric
@attribute X.478 numeric
@attribute X.572 numeric
@attribute X.661 numeric
@attribute X.779 numeric
@attribute X.970 numeric
@attribute X.1221 numeric
@attribute X.1416 numeric
@attribute X.1532 numeric
@attribute X.1568 numeric
@attribute X.1684 numeric
@attribute X.2028 numeric
@attribute X.2395 numeric
@attribute X.2404 numeric
@attribute X.2415 numeric
@attribute X.2447 numeric
@attribute X.2589 numeric
@attribute X.2590 numeric
@attribute X.2638 numeric
@attribute X.2721 numeric
@attribute X.2800 numeric
@attribute X.2832 numeric
@attribute X.2854 numeric
@attribute X.2881 numeric
@attribute X.3065 numeric
@attribute X.3228 numeric
@attribute X.3232 numeric
@attribute X.3264 numeric
@attribute X.3335 numeric
@attribute X.3446 numeric
@attribute X.3480 numeric
@attribute X.3579 numeric
@attribute X.3599 numeric
@attribute X.3652 numeric
@attribute X.3885 numeric
@attribute X.4041 numeric
@attribute X.4075 numeric
@attribute X.4265 numeric
@attribute X.4475 numeric
@attribute X.4671 numeric
@attribute X.4685 numeric
@attribute X.4782 numeric
@attribute X.4816 numeric
@attribute X.4841 numeric
@attribute X.5418 numeric
@attribute X.5520 numeric
@attribute X.5687 numeric
@attribute X.6243 numeric
@attribute X.6429 numeric
@attribute X.6538 numeric
@attribute X.6584 numeric
@attribute X.6608 numeric
@attribute X.6701 numeric
@attribute X.6793 numeric
@attribute X.7055 numeric
@attribute X.7152 numeric
@attribute X.7161 numeric
@attribute X.7346 numeric
@attribute X.7615 numeric
@attribute X.7970 numeric
@attribute X.8036 numeric
@attribute X.8101 numeric
@attribute X.8174 numeric
@attribute X.8422 numeric
@attribute X.8437 numeric
@attribute X.8528 numeric
@attribute X.8572 numeric
@attribute X.8864 numeric
@attribute X.8897 numeric
@attribute X.9037 numeric
@attribute X.9057 numeric
@attribute X.9296 numeric
@attribute X.9319 numeric
@attribute X.9589 numeric
@attribute X.9924 numeric
@attribute X.9926 numeric
@attribute X.10013 numeric
@attribute X.10134 numeric
@attribute X.10164 numeric
@attribute X.10229 numeric
@attribute X.10250 numeric
@attribute X.10468 numeric
@attribute X.10723 numeric
@attribute X.10774 numeric
@attribute X.10824 numeric
@attribute X.10866 numeric
@attribute X.10986 numeric
@attribute X.11190 numeric
@attribute X.11426 numeric
@attribute X.11481 numeric
@attribute X.11525 numeric
@attribute X.11626 numeric
@attribute X.11651 numeric
@attribute X.11820 numeric
@attribute X.11824 numeric
@attribute X.12007 numeric
@attribute X.12042 numeric
@attribute X.12241 numeric
@attribute X.12284 numeric
@attribute class {ALL,AML,MLL}

@data
-258,-204,-495,98,232,129,40,949,111,-102,1593,843,40,2269,42,-422,11255,-29,2276,-595,-970,304,244,662,312,140,-99,-30,-137,14452,-51,-1082,830,-250,-3,700,128,507,1549,32,272,-11,107,1879,365,-913,-89,2008,3143,513,1955,153,4109,289,1806,1402,2740,708,22290,2341,1993,1759,793,2912,2811,9887,1244,17610,3175,16374,383,2176,694,1124,112,184,2569,154,3640,449,-365,180,773,3258,-241,3305,-11,116,243,23,225,953,9046,3047,1786,-10,720,-11,1135,25,MLL
-238,-339,-221,56,268,182,502,972,328,-321,1464,1031,84,3117,-237,-616,8177,-251,794,-580,-710,237,395,345,1327,61,-290,-14,-209,11627,104,-1125,131,-75,35,391,206,1142,2137,-20,409,-22,130,3502,393,-1128,-93,2807,3288,792,2646,32,3551,4444,2422,1896,4130,1343,34716,6056,3048,2833,478,5116,4128,15215,1379,13196,1570,21634,242,1797,1181,1649,-29,359,3267,670,1441,371,-352,138,220,1502,-358,2548,23,115,79,134,462,1669,14794,1773,1603,-81,669,185,1055,-2,MLL
-36,101,269,153,165,92,1258,1452,462,-416,1627,212,220,3300,-893,-541,14045,121,253,101,-701,412,27,-496,2187,276,-748,77,-120,14020,-84,-984,182,-152,132,-179,430,246,1450,-33,259,-97,110,388,385,-1244,-138,1357,2621,143,1529,-190,5510,55,982,926,2647,195,28627,2142,334,1512,449,1900,2036,4717,528,13268,4027,12901,204,11545,882,361,276,487,1910,548,270,538,-195,45,839,3055,-291,821,41,-8,-164,111,84,-82,20935,1267,4456,278,882,362,1741,-44,AML
-21,-115,-322,49,349,290,-42,965,104,145,1660,385,143,3691,-525,-268,14626,-245,280,-25,-618,273,357,671,1320,173,-557,-31,83,15555,75,-651,257,-4,190,421,158,385,595,-37,220,493,-88,217,779,-823,-88,400,2478,85,1122,29,2192,5130,1177,425,927,325,25097,689,246,678,284,1043,1445,3795,690,20549,2880,5925,143,2322,601,319,158,82,1704,200,280,385,-205,167,445,1301,-18,141,49,-5,-16,-93,197,206,6485,1448,2055,-1,697,170,1303,-58,AML
132,-231,-428,119,178,155,537,898,206,112,2364,374,35,4599,-1106,-530,12930,-172,1215,-110,-894,319,267,109,2760,100,-290,-43,-170,13532,7,-1290,169,-58,103,494,202,232,1161,-6,186,-9,33,1103,814,-1303,-244,1846,4732,489,2200,-57,6069,-439,1864,1018,2695,643,32742,2816,584,1138,130,1426,2590,8102,1223,17423,4592,10525,62,5760,1252,536,-73,257,1794,353,1504,235,-183,219,907,3012,-261,890,-31,178,-83,-21,327,838,14818,1937,3170,54,867,319,1445,7,AML
108,-252,18,-31,286,527,721,1104,203,-171,4482,288,-59,2730,-998,-738,16641,-822,522,-528,-1378,92,109,1183,1545,-24,-574,-144,-69,15328,36,-837,76,-167,44,-75,93,991,887,-30,-44,544,-33,504,743,-938,-363,1389,3036,361,1341,-289,3831,1195,861,607,1613,118,15279,2177,308,901,107,1119,1905,4475,1330,15211,4879,16243,192,8052,217,672,152,279,1810,-59,485,162,-457,55,529,1879,-549,266,-47,109,-97,-270,-75,434,11306,1397,2187,-314,805,114,952,-96,AML
31,-177,-43,83,-32,441,255,1166,59,-327,1260,318,-286,2748,-364,-660,19510,-349,376,-419,-822,185,437,892,1031,-44,-440,-66,-101,17675,-98,-925,-4,-62,-39,-102,92,40,1120,-69,197,-246,76,254,298,-737,-288,859,2542,212,594,-181,4181,1621,448,913,1428,226,21444,1845,658,653,-205,1109,1405,2562,275,12529,5100,4864,0,3897,383,222,38,177,1457,20,1356,134,-274,-43,307,2051,-97,1291,-76,194,67,109,-29,-94,16278,875,2441,185,816,-23,968,81,AML
71,-143,379,66,121,248,1195,906,112,111,1308,87,-253,2454,-502,-478,15305,-109,228,-88,-488,58,130,351,2254,-243,-652,441,-252,16444,-109,-1018,184,-101,-25,562,-7,385,1998,4,356,-262,3,123,461,-942,-232,2164,2481,548,1155,-138,4399,1026,883,1105,1485,767,30106,2317,544,892,74,1702,2096,2847,537,18747,4654,8946,66,18976,487,445,72,102,1414,-34,177,148,-300,35,886,1795,-448,1011,-57,102,817,191,216,-24,20753,854,3198,-38,1097,100,1301,-41,AML
179,198,-211,-17,184,275,351,14909,119,262,2864,351,51,2451,-605,-476,13550,-147,758,-41,-1223,189,124,2822,1023,-217,-332,-4,-204,14312,140,-661,-39,-129,54,337,60,768,574,-30,-26,210,84,279,982,-1060,-167,1357,4710,248,2512,-10,3480,9778,1696,420,1466,131,16484,1886,470,1496,80,1952,2204,7275,5272,21237,3999,21222,233,5419,1160,966,-46,191,2479,229,439,237,-251,215,703,501,-291,111,72,123,-8,166,181,718,8034,2115,1668,-106,779,95,1506,27,AML
8,287,-597,26,239,123,72,22460,30,162,3121,109,26,1602,-272,-173,19397,55,151,-163,-388,184,174,5585,1406,68,-261,-15,-90,17521,-88,-280,65,39,-37,52,151,1523,1408,33,-66,635,62,1758,2825,-239,-68,216,6777,733,3023,-47,1236,7790,3706,1235,2155,336,36246,3395,781,1031,-118,1513,2715,15248,4075,17743,873,19813,468,1601,1771,759,181,419,1184,402,385,97,42,28,326,228,-194,607,22,29,40,-59,-111,1143,15342,148,55,-253,347,-106,441,82,AML
52,28,-385,74,35,142,798,906,218,218,2463,446,98,2494,-1122,-580,14713,72,454,-43,-1198,337,200,810,555,145,-296,66,-102,16844,179,-1169,119,-98,18,172,110,1127,1152,31,313,738,45,237,1658,-890,-75,2535,3575,472,1209,25,4242,5237,1164,747,1936,877,24525,2854,499,1595,542,2004,2619,5531,1614,17144,5671,18091,295,6277,972,1006,274,176,2070,326,735,247,-198,110,836,1280,-176,724,18,255,59,-1,437,700,19976,1568,1927,-7,793,180,1472,19,AML
243,-298,-563,13,296,296,1271,1329,469,-150,2942,348,-7,5766,-733,-880,15609,268,968,-191,-769,690,428,2006,1896,93,-330,-33,-256,12469,29,-1685,316,-64,80,99,332,1553,2516,-14,1460,696,-111,516,2177,-1271,-176,2020,4826,634,2114,-50,6267,-1658,1349,1942,3073,1276,19371,3440,1953,2193,822,2689,2836,6754,1884,12906,4850,18259,76,2655,989,1081,-164,288,3638,470,1739,415,-437,459,635,3682,-420,1680,103,-31,-202,-63,-16,45,20470,2586,1472,18,1249,411,1852,205,AML
150,801,-40,149,226,207,822,1426,160,206,2699,529,51,4164,-1033,-298,18590,141,912,38,-687,456,353,524,2187,-151,-411,34,-74,17633,244,-1452,151,-124,300,14,109,-95,726,-21,226,-309,17,664,700,-1410,266,2565,1811,468,1118,189,5670,-342,335,760,2393,787,20595,1706,2201,1164,408,2806,2709,3649,1895,20335,4471,24672,195,5486,837,960,49,300,2139,575,3062,209,-385,-34,1174,1673,-537,2165,146,191,-92,-240,388,1391,15456,1284,988,-25,751,7,1804,75,AML
70,-86,-771,0,408,429,1246,967,231,89,10370,393,107,4543,271,-314,14940,-29,867,-578,-1195,246,352,1046,1129,85,-577,0,-118,17024,105,-1306,183,-233,113,-187,205,247,1875,-62,463,-100,44,327,676,-1281,-13,2101,3209,619,2170,-52,5110,3405,1376,956,2330,530,34891,2922,996,2001,690,1742,2630,7371,1412,17673,4811,17752,717,12562,861,911,-157,184,2620,428,300,157,-239,523,580,1121,-346,684,88,152,-145,-23,62,764,18717,2041,2708,-62,979,127,1799,-14,AML
-8,-440,347,16,230,64,1097,1459,308,-117,2150,509,127,4911,-1530,-775,14230,212,306,-105,-1199,308,257,661,2747,59,-579,101,-213,16473,15,-1224,456,-238,313,60,157,483,870,-23,513,-106,-13,402,835,-1388,-243,3572,2267,381,1744,108,5482,4573,1027,868,2821,700,26179,1721,513,1161,583,1652,2469,4599,727,15419,7534,14913,359,9085,181,216,-73,235,2245,338,352,265,-234,223,1157,2484,-458,654,12,154,-12,65,824,644,19138,1615,5461,54,1000,104,1859,11,AML
151,302,-526,182,95,286,672,1621,420,214,3854,229,0,5369,-1832,-680,18477,91,633,5,-1333,159,429,2593,3451,135,-602,-56,-172,20988,28,-1470,200,-143,9,-231,217,167,660,-3,252,148,55,507,597,-1911,-190,684,2257,237,1457,57,6148,2022,411,119,-493,322,20793,1240,310,604,457,444,1660,3426,795,15883,7323,14901,221,2330,886,386,7,209,2414,322,61,461,-253,271,946,1268,-318,612,54,107,122,-34,-61,-475,8789,1308,2354,37,694,145,2090,-73,AML
316,-137,1203,49,425,268,220,978,363,-368,2413,405,-267,3764,-983,-801,19818,-56,577,-36,-2189,372,-103,-18,1094,-182,-477,-140,-260,21836,-181,-1792,192,-84,235,-64,65,482,1046,-86,-101,354,14,391,483,-1562,-501,1092,3928,83,963,-401,7209,753,453,1078,2903,60,11641,2213,577,515,-258,585,1781,4665,548,13164,7215,6942,140,10152,284,436,188,317,2217,-169,1040,558,-708,139,1102,2735,-467,687,-38,196,-124,-529,-140,-403,15044,2020,2337,-413,1530,211,1308,-160,AML
396,104,444,-7,211,214,879,1189,382,-7,2263,132,127,5746,-1019,-514,16739,229,734,-114,-1249,419,309,835,1776,331,-671,-178,-48,16149,24,-1679,256,-189,-119,-436,400,203,874,-20,156,621,101,243,798,-1856,-432,2368,4240,346,1980,-207,5651,-879,864,747,3503,660,21365,2369,393,777,737,902,2891,7110,1190,17678,3244,11048,132,1958,453,376,-150,79,3229,442,305,585,-786,665,1636,2497,-421,308,165,400,-40,-14,615,435,19768,1804,2181,3,978,599,2073,-88,AML
253,1431,-378,298,-17,213,997,1763,451,-464,4147,466,-151,4384,-1236,-721,17340,-40,1029,-502,-2455,264,-212,2156,2234,-33,-710,-143,-436,18315,-240,-1897,340,-233,81,-467,135,-209,1636,-131,360,-751,8,115,947,-1437,-787,1772,2018,422,1543,-721,8350,4016,1081,736,-261,892,32432,2810,545,995,-120,1789,3329,3017,623,7762,4395,8906,223,19085,348,773,-100,906,3355,62,74,347,-814,170,1041,3904,-576,1125,5,25,433,74,-290,-480,15762,277,4119,-299,1393,122,2415,-238,AML
130,-129,-170,137,176,77,1150,69,155,74,918,253,-44,643,-146,-382,16914,-14,956,-187,-617,45,-2,-136,1048,63,-190,64,-148,18275,13,-705,130,-64,22,655,110,191,2143,8,1197,598,-29,351,1621,-626,-108,963,2307,523,1209,133,3098,1940,641,498,652,496,15274,3201,359,1714,588,1352,1469,5617,758,16722,1887,11755,98,1255,458,711,-54,104,1460,260,428,189,-330,30,436,3098,-355,1155,46,160,452,425,507,241,18659,1683,3376,-127,735,-24,788,-45,AML
642,554,-18,103,337,341,1525,2019,460,82,3719,442,162,2451,-888,-798,12809,17,1428,-733,-766,267,429,2317,4147,44,-501,-66,-188,16671,82,-1754,266,-103,142,-49,373,332,2785,-28,782,414,31,324,1336,-1672,-254,1505,2443,612,2361,49,5509,1123,1041,1364,-104,1754,34760,2668,472,2672,612,2123,3099,8623,929,15896,3608,8457,679,4093,1727,994,-148,235,4177,396,232,447,-471,284,1311,2875,-537,1695,-17,59,45,235,98,-409,18066,3513,3264,-105,972,236,1058,-61,AML
358,396,158,125,287,389,449,1822,277,-315,2606,306,-211,5695,-668,-689,14646,-285,858,-658,-1772,573,494,2772,3539,-147,-433,-195,-250,19699,175,-1598,81,-203,300,658,82,29,1068,-94,142,553,25,854,651,-1554,-588,1836,4065,174,1400,-187,4368,612,1056,873,2447,534,23245,1576,484,969,-166,1455,2237,6946,1693,18834,6397,6029,232,2432,640,628,-99,281,2519,242,-84,755,-593,317,519,2484,-734,1602,-125,298,-95,-4,127,-166,9490,3201,4010,-346,1352,107,2489,-200,AML
34,-164,-1241,-108,212,116,704,-122,176,-62,1592,-18,8,1505,-376,-419,13346,-176,399,-68,-402,199,164,4251,1154,-41,-314,-41,-54,14875,-82,-696,78,-52,-56,481,142,762,482,-53,-87,722,39,923,322,-181,-111,622,4582,78,1198,-80,1830,1760,3397,726,2540,267,27129,1730,591,440,236,750,2135,8439,999,20483,3064,8876,164,2651,958,177,206,201,2077,222,593,89,-91,72,1788,515,-78,1244,50,51,256,-29,-101,712,21934,1004,141,65,577,-42,981,-48,AML
293,-200,173,153,237,262,691,1385,49,-122,2387,284,-34,3248,-1392,-486,14311,71,755,-100,-1539,406,58,379,2536,136,-577,-60,-110,18222,59,-1608,623,-83,219,49,389,-122,1518,54,765,165,75,-130,708,-1539,-176,1793,1694,307,1784,-125,4291,1694,800,1094,2614,713,29993,1833,490,1409,568,2007,2472,5656,730,12840,9714,8302,453,15846,1005,280,-52,205,2222,394,181,165,-363,181,1101,2896,-223,991,102,293,21,255,624,58,18501,1899,3088,-4,1178,286,1415,215,AML
4,-178,-918,84,277,246,730,1053,371,-158,2292,206,145,4554,-1176,-629,14906,-68,451,-826,-1778,244,436,741,2193,144,-372,27,-165,18024,-10,-1155,416,-146,305,372,358,1380,4154,-41,1203,-501,81,199,621,-1010,-150,1003,2389,774,1609,30,3592,7472,969,1243,2123,1733,38617,2248,556,1229,601,3672,2338,5391,501,13121,5608,6100,133,3154,957,1092,-223,250,2307,276,266,282,-438,230,804,6723,-383,1535,36,102,25,294,13,-229,15478,3366,3101,-61,799,164,1787,440,AML
-4,-2,217,-5,160,325,575,1185,545,428,2222,412,261,2370,-1283,-356,17175,308,431,-85,-1709,552,231,-342,2377,-125,-558,-85,-77,19969,106,-1596,544,-86,157,376,178,204,1636,-16,816,-302,58,279,1367,-1623,-130,1724,964,111,1957,-29,4761,10283,543,564,2179,575,28404,2505,388,1896,687,3052,2233,5248,423,4974,7491,6185,212,16860,669,639,107,284,1689,348,190,237,-485,271,924,5345,-320,669,121,259,-59,216,202,205,17429,2376,2023,98,1142,154,1601,98,AML
-30,-321,-913,51,113,64,386,1367,153,-109,1516,330,15,4200,-74,-431,17727,-226,470,-5,-520,239,341,2783,2741,152,-448,58,-109,17016,-93,-1101,389,-215,136,264,177,150,752,-68,146,46,-32,713,605,-1057,-141,467,4748,286,878,-55,2909,-216,708,740,2659,358,17659,1402,990,918,233,1372,1895,5885,1116,20883,4859,10446,291,2353,152,527,158,496,2245,246,789,381,-301,138,511,2900,-224,1488,-20,276,345,-20,-127,13,8857,3546,535,-94,785,251,1190,28,AML
168,-640,-61,68,252,402,537,1222,117,25,1810,301,255,4832,-1494,-574,14999,-419,380,-149,-700,778,289,3770,1149,18,-965,-127,-51,13916,-98,-821,203,-367,263,-88,752,-318,434,-68,256,84,76,91,694,-1769,-69,464,2616,252,2201,5,3725,319,439,454,2070,201,31373,1856,264,437,176,990,1930,4777,511,12342,4007,10177,246,5274,245,222,177,251,2668,486,277,466,-422,107,838,3202,-551,649,-64,98,21,-367,-56,294,13797,1704,556,-133,864,448,1719,75,AML
15,846,1865,5,223,249,1118,994,68,-477,2447,469,21,3155,-847,-233,17783,343,719,-544,-664,400,502,2500,2565,183,-418,5,-279,15505,216,-766,168,-113,89,-25,250,1469,746,80,140,476,40,577,540,-910,-132,758,4469,311,1097,95,3873,-1133,771,841,1462,667,16864,1152,761,886,426,1680,1778,5240,1509,21234,7162,13927,192,1240,-8,276,226,246,2691,226,736,152,-252,79,1191,4306,30,588,107,147,-130,-120,302,375,17581,1519,693,65,982,-79,1366,6,AML
333,554,1877,202,267,273,10,1920,179,54,1848,182,-91,2792,-772,-772,20663,-499,229,-836,-1516,280,242,2795,1319,-34,-153,-121,-273,16284,61,-1140,115,-126,34,-305,187,169,838,-24,-49,-134,-31,193,768,-1203,-377,449,3653,252,765,-137,4355,1916,686,617,2792,139,19468,1342,640,344,-487,1042,1330,2970,443,17593,5686,11196,14,4034,108,351,53,216,2359,296,281,627,-425,199,898,6084,-451,303,-37,126,-120,88,-40,39,4977,752,1357,-122,693,47,1627,-178,AML
