@relation X04_DLBCL-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S42

@attribute X.68 numeric
@attribute X.184 numeric
@attribute X.266 numeric
@attribute X.335 numeric
@attribute X.347 numeric
@attribute X.375 numeric
@attribute X.424 numeric
@attribute X.468 numeric
@attribute X.541 numeric
@attribute X.708 numeric
@attribute X.763 numeric
@attribute X.924 numeric
@attribute X.1150 numeric
@attribute X.1271 numeric
@attribute X.1335 numeric
@attribute X.1421 numeric
@attribute X.1426 numeric
@attribute X.1448 numeric
@attribute X.1461 numeric
@attribute X.1490 numeric
@attribute X.1494 numeric
@attribute X.1529 numeric
@attribute X.1570 numeric
@attribute X.1583 numeric
@attribute X.1704 numeric
@attribute X.1768 numeric
@attribute X.2144 numeric
@attribute X.2173 numeric
@attribute X.2253 numeric
@attribute X.2273 numeric
@attribute X.2294 numeric
@attribute X.2413 numeric
@attribute X.2451 numeric
@attribute X.2521 numeric
@attribute X.2569 numeric
@attribute X.2628 numeric
@attribute X.2665 numeric
@attribute X.2671 numeric
@attribute X.2676 numeric
@attribute X.2800 numeric
@attribute X.2820 numeric
@attribute X.2837 numeric
@attribute X.2843 numeric
@attribute X.3038 numeric
@attribute X.3075 numeric
@attribute X.3110 numeric
@attribute X.3157 numeric
@attribute X.3206 numeric
@attribute X.3329 numeric
@attribute X.3393 numeric
@attribute X.3550 numeric
@attribute X.3553 numeric
@attribute X.3574 numeric
@attribute X.3583 numeric
@attribute X.3600 numeric
@attribute X.3639 numeric
@attribute X.3649 numeric
@attribute X.3706 numeric
@attribute X.3745 numeric
@attribute X.3796 numeric
@attribute X.3897 numeric
@attribute X.4033 numeric
@attribute X.4201 numeric
@attribute X.4382 numeric
@attribute X.4466 numeric
@attribute X.4513 numeric
@attribute X.4538 numeric
@attribute X.4614 numeric
@attribute X.4750 numeric
@attribute X.4762 numeric
@attribute X.4950 numeric
@attribute X.5115 numeric
@attribute X.5184 numeric
@attribute X.5207 numeric
@attribute X.5217 numeric
@attribute X.5234 numeric
@attribute X.5237 numeric
@attribute X.5254 numeric
@attribute X.5265 numeric
@attribute X.5325 numeric
@attribute X.5337 numeric
@attribute X.5468 numeric
@attribute X.5532 numeric
@attribute X.5594 numeric
@attribute X.5618 numeric
@attribute X.5688 numeric
@attribute X.5693 numeric
@attribute X.5834 numeric
@attribute X.5845 numeric
@attribute X.5864 numeric
@attribute X.5887 numeric
@attribute X.5993 numeric
@attribute X.6068 numeric
@attribute X.6111 numeric
@attribute X.6122 numeric
@attribute X.6205 numeric
@attribute X.6301 numeric
@attribute X.6632 numeric
@attribute X.6663 numeric
@attribute X.6747 numeric
@attribute class {DLBCL,FL}

@data
-151,67,379,28,2279,215,1179,855,-128,1840,-2159,-470,-457,183,1315,416,82,2624,709,23049,-158,-324,6544,748,346,322,52,395,654,-86,2914,211,1899,68,-190,733,84,895,82,170,346,-2638,836,51,374,377,217,5223,499,1518,-84,77,840,5236,1966,1574,2748,132,1990,-1224,517,12,5286,909,665,261,4238,2056,808,-1171,391,1996,440,437,-20,625,429,4118,-255,3383,342,-207,433,-92,-173,2175,562,1293,1412,7426,-561,174,829,2439,389,562,1710,3832,512,662,DLBCL
-176,96,89,44,558,89,461,675,-79,1052,-1175,-238,-353,199,634,68,-223,1346,909,15503,-98,-331,2092,738,295,366,89,122,31,-104,543,-93,902,124,18,394,22,-59,61,78,221,-587,708,124,137,241,-264,922,132,373,-29,3,476,1249,509,1357,223,319,425,-636,70,5,1034,238,1045,418,729,690,221,-325,262,-217,600,37,-133,-87,7,1523,-502,790,260,-68,124,-167,-238,745,74,790,528,980,191,74,500,1263,78,3,377,522,156,217,DLBCL
-15,6,130,50,470,124,194,572,-35,689,-758,-180,-326,-30,978,92,-74,610,654,14293,-95,-81,583,213,94,114,52,114,420,-68,1252,90,586,30,-74,321,35,165,70,514,105,-889,517,6,25,403,392,1257,916,420,14,38,253,879,726,1107,11,172,646,-172,20,9,1317,248,511,302,752,725,-41,390,164,-74,675,66,27,-392,-28,1125,-224,744,87,-58,409,140,-124,176,-97,575,603,3292,-294,159,399,508,62,197,686,2463,62,371,DLBCL
-135,17,263,63,4179,93,325,570,-78,713,-908,-56,-180,251,554,98,35,367,221,12806,-111,-101,1158,171,211,217,3,-161,519,-79,559,151,444,28,-63,243,-27,83,1,140,45,-31,476,17,55,161,122,2053,214,395,-32,-125,281,1475,319,806,294,215,345,-184,-24,20,2077,142,284,33,836,571,623,-341,60,9,234,5,-58,-316,5,1374,-98,5194,55,-42,57,227,-200,380,44,698,-570,1949,306,0,965,272,4,1143,37,2152,483,66,DLBCL
-63,0,209,3,873,259,349,592,-121,881,-1027,-23,-148,397,196,76,82,1013,469,16133,-52,-211,1164,300,203,269,147,178,415,-41,1259,314,678,96,-60,481,7,150,-37,108,220,-898,374,-6,230,421,104,1153,211,283,2,21,486,704,509,735,1611,216,341,-121,-16,74,1378,236,380,398,2027,409,405,193,95,-246,407,20,-28,-65,11,1373,-251,1698,242,-59,2138,73,117,318,-21,329,869,4869,7,-14,816,1158,33,962,975,1406,-33,172,DLBCL
-92,26,239,57,1182,337,232,210,-40,530,-1236,-252,-190,7,1290,173,-92,989,1087,24215,-86,-201,1488,441,545,-106,58,125,586,-43,434,71,744,14,-33,226,61,1039,71,27,163,-1819,526,48,20,304,195,1600,407,631,-1,-4,632,3052,909,928,-35,182,634,-621,-4,-8,2145,125,390,344,739,777,-130,460,182,355,564,48,-49,-423,43,2025,-87,2233,147,-95,172,263,-236,529,92,1069,241,3579,32,71,1416,716,343,675,-7,3166,55,188,DLBCL
-54,24,314,58,1320,144,740,42,-121,1052,-1973,-207,-605,136,149,114,16,3043,1229,25175,-78,53,1318,622,569,664,183,583,598,-78,2147,55,2563,308,-148,299,51,521,75,-3,240,-454,977,141,105,114,134,1267,-22,563,-40,4,376,1867,1788,1196,-172,571,549,-299,-54,14,3524,177,655,138,1946,1568,511,-715,261,32,1641,249,-36,-413,35,2952,-98,1457,16,-3,299,326,-137,1309,1658,601,601,2140,883,65,453,481,80,82,0,2843,78,284,DLBCL
-70,-31,124,26,1834,133,308,560,-83,874,-1255,-91,-308,84,768,99,23,766,976,23703,-52,6,621,296,697,395,65,102,416,-77,1712,62,764,146,-66,446,-15,379,52,137,96,-583,260,-13,91,156,156,2295,89,500,23,-1,418,1096,575,493,6284,190,890,-449,-2,17,2478,357,330,82,1735,735,321,57,115,939,1073,54,-15,-237,61,1096,-120,1019,57,-34,129,151,61,229,51,888,590,4222,287,4,1027,281,40,538,577,1965,1057,199,DLBCL
-74,-22,215,32,180,56,287,1212,-114,120,-1070,-96,-227,153,659,126,-113,765,2772,20713,-92,-205,811,159,474,-59,147,96,357,-131,399,-16,558,376,-78,235,17,369,47,83,209,-821,586,22,189,418,172,522,32,300,-22,-14,616,838,284,1952,-38,250,276,-108,-17,1,2065,110,442,422,303,568,138,550,233,-44,935,52,-38,-78,16,1122,-154,1057,367,-58,123,358,4,653,10,406,2053,603,403,260,570,796,53,83,290,2141,83,196,DLBCL
-105,2,402,32,979,534,479,456,-37,526,-695,-65,-211,161,1568,204,-47,1400,1408,17341,-44,-138,1606,305,289,247,31,362,478,-62,1149,95,555,55,-28,784,78,2,35,202,290,-685,500,6,184,621,154,2031,493,318,-47,-22,1077,1093,989,792,1326,264,562,-193,-22,51,1941,327,302,282,3330,1468,409,123,102,12,381,176,-49,317,13,3543,-100,7433,130,-9,252,59,265,504,35,391,626,9392,398,158,994,944,47,776,848,1650,238,575,DLBCL
-159,-9,223,0,550,-30,190,379,-49,970,-1400,-144,-353,68,119,60,-60,393,445,26886,-80,-426,473,770,223,129,130,84,308,-10,794,-9,81,222,-42,399,-9,-41,50,-73,112,-1154,164,94,37,167,9,1314,14,476,2,5,621,772,355,705,3607,328,153,-348,-74,40,1348,227,401,183,835,450,205,-110,206,151,813,80,-22,-375,119,705,-199,983,250,-76,76,94,-189,766,50,684,768,2108,69,100,318,489,40,305,788,776,541,156,DLBCL
-86,46,110,9,1202,322,180,512,-28,512,-860,-146,-132,522,448,61,-67,768,557,22393,-67,34,959,225,245,67,110,124,371,0,666,389,602,44,-65,150,18,162,65,71,179,-709,356,20,217,680,146,2029,343,281,-2,-60,598,364,779,564,4116,258,391,-8,-44,66,1443,111,318,184,1845,592,91,131,92,161,349,77,-49,119,55,1678,-14,766,104,-38,574,31,-95,271,95,515,635,4267,135,-8,1254,440,447,645,362,1243,273,264,DLBCL
-28,10,181,24,2450,239,269,566,-167,938,-1490,-165,-208,361,298,121,52,685,864,19316,-77,-6,903,667,340,-79,146,71,200,-88,775,464,682,112,-79,343,-33,741,171,-45,87,-789,512,-11,165,322,-7,1077,219,274,-40,-7,874,1533,540,787,1336,78,542,-376,54,5,2009,299,894,187,1133,657,-67,7,109,80,816,39,2,-224,56,2092,-217,1479,124,-96,117,174,-214,304,188,549,1203,7478,123,59,1059,324,3,1092,1150,1302,500,156,DLBCL
-92,15,307,-1,249,55,367,732,-93,1529,-2285,-69,-216,88,344,61,118,1370,873,20980,-76,-301,1929,828,213,103,110,307,273,-64,1475,475,1010,203,-169,455,8,220,89,-42,264,-1516,762,52,153,613,483,2007,411,375,-65,-8,745,784,1337,1146,1432,461,429,-138,86,58,1781,305,535,175,599,806,139,196,184,396,778,106,-58,490,92,2931,-219,1328,256,-91,341,24,-186,1084,-1,721,1364,3409,226,236,997,1498,28,307,922,674,221,470,FL
-155,27,334,7,396,69,70,530,85,1081,-3104,-244,-559,77,111,180,-182,641,-455,27376,-71,-473,621,164,-10,62,191,154,332,-91,762,53,173,281,-215,887,70,-334,4,-108,272,-1576,564,97,105,277,37,1695,136,386,5,32,444,1084,646,1307,3619,376,242,-1178,2,128,1649,222,559,209,1014,488,-89,143,274,1748,730,60,-95,668,157,1017,-155,982,126,-48,180,-137,-183,284,126,-214,1299,1083,515,225,448,413,23,201,690,919,52,111,FL
-503,-102,88,-702,397,-57,57,1178,-338,1002,-2713,-101,-460,416,-198,184,-41,210,315,24221,-230,-385,315,753,158,404,256,-662,45,-392,1053,8,301,390,165,378,-369,-2544,-59,-141,235,-212,587,-209,-88,221,-108,782,-20,333,-367,-209,737,924,701,1320,1201,566,406,-674,-204,-113,891,-83,735,198,-266,510,191,261,263,-441,523,-151,-113,296,29,1149,-353,1893,296,-123,64,336,-418,892,-54,639,123,1332,976,-50,884,802,41,338,413,516,-929,421,FL
-862,-151,374,179,-49,-314,190,735,-344,2306,-2402,-270,-790,542,-79,112,-179,247,1413,16964,-176,-898,19,1024,515,-1052,234,-534,192,-410,234,-217,242,71,-341,867,-358,-1363,-49,-104,443,-256,625,-126,-132,170,349,385,-148,148,-162,-168,146,832,391,1620,845,680,515,-1278,146,-123,1085,35,1300,57,-242,382,-614,143,484,-551,947,-126,-179,-275,46,1184,-622,1573,418,-206,77,385,-589,534,-170,1146,-473,1264,30,-74,559,1658,82,247,382,705,-677,438,FL
-136,-16,256,61,324,214,240,828,-169,604,-1559,-153,-298,173,206,183,-91,435,780,27283,-90,-213,1023,231,229,339,235,-26,398,-97,1109,39,318,307,-186,367,-40,-764,-1,-61,268,-674,422,31,32,263,31,1631,182,337,-23,-11,556,590,861,680,2183,281,455,-362,23,17,1154,134,360,192,797,415,266,26,121,465,500,31,-5,-167,28,991,-54,1008,239,-53,58,45,-116,448,80,293,400,906,793,76,808,531,128,541,302,757,3,199,FL
-1373,416,669,81,-399,-639,-386,-407,-455,4022,-6173,-180,-729,759,-154,-206,-197,-227,-502,29711,-467,1021,-266,2223,193,-1468,425,-1566,-128,-373,1103,691,326,562,-519,1111,-862,-4739,-30,133,437,4,1210,128,-21,-68,-377,425,300,1824,38,-296,274,601,1356,2301,1021,536,566,-5885,-635,-326,433,0,940,-274,-935,605,6040,5877,742,-2000,2592,-309,-206,897,283,875,253,2064,-558,-163,137,1352,-493,360,103,1206,1305,5499,1592,-442,437,1476,158,802,489,510,-1717,-1287,FL
-134,0,223,-79,297,-53,224,-333,-101,1386,-1694,-249,-357,134,606,131,53,1084,705,22668,-35,-465,718,493,132,-27,124,134,197,-12,1352,166,237,220,-132,343,-42,325,53,-27,388,-304,467,40,333,234,-17,1744,250,380,-16,-3,453,669,430,632,2571,126,635,-336,101,43,1430,145,778,232,834,495,-203,-300,131,1143,839,71,-19,-600,194,1592,-221,1486,435,-29,135,168,-190,700,0,729,546,3318,-50,105,860,1085,30,830,720,978,92,417,FL
-93,7,553,-11,581,234,234,173,22,984,-1398,-122,-151,183,527,308,13,560,1118,24448,-53,-40,1226,112,301,480,69,202,689,-74,1457,203,486,44,-81,411,21,218,13,45,377,-765,653,66,152,556,83,3618,169,512,-23,30,1029,836,1076,645,3337,134,801,-502,90,62,2631,252,379,246,2111,929,-215,159,158,693,368,114,-6,-351,140,1198,-114,757,195,-53,167,-18,-80,559,66,689,1185,2479,123,36,1260,274,80,282,659,2271,763,364,FL
-86,47,192,-38,833,26,251,515,29,800,-1148,-107,-375,271,374,107,-3,515,685,25399,-97,-512,469,499,-92,32,70,30,229,-89,1153,-120,321,47,-89,231,41,-13,38,63,158,-934,366,81,87,281,3,1440,217,278,-50,1,363,660,771,588,3044,226,417,-215,67,-3,1802,69,337,229,759,649,-101,-40,200,192,642,75,-1,-514,158,1612,-240,961,181,-40,67,-109,-298,403,20,673,552,2575,63,84,699,994,77,451,559,787,300,163,FL
-79,-55,252,24,769,251,298,498,-49,522,-1010,-145,-131,290,91,72,-73,733,1284,13729,-73,-166,1213,870,222,272,137,59,180,9,1307,348,441,118,-38,315,20,188,56,112,276,-572,579,-9,118,770,280,1214,45,462,12,2,592,1030,1073,894,531,104,266,-502,-95,5,1402,145,469,333,458,497,149,-194,98,54,448,45,13,176,-11,1598,-201,2038,259,-37,69,152,-26,556,4,265,2018,966,405,176,1360,898,173,1038,499,902,-279,158,FL
-154,-27,221,67,883,525,305,233,-30,1031,-1506,-250,-321,226,454,111,-14,1319,975,21082,-35,-139,1664,246,148,360,115,240,383,-73,1172,247,699,111,-30,328,25,-77,31,176,250,-994,486,33,217,521,-56,2914,447,609,-12,-35,965,1189,992,548,3803,163,752,-562,-47,48,2127,463,573,220,2482,1034,178,-500,115,532,831,156,-54,-29,147,2160,-176,1613,86,-123,155,34,11,343,82,410,852,1756,260,44,1079,581,29,626,642,2427,-34,554,FL
-139,-37,243,43,780,451,563,381,-40,768,-1543,-138,-301,159,1143,178,-4,960,1516,21399,-60,-234,2519,145,437,478,66,201,115,-20,1836,9,598,90,-118,360,17,255,38,57,263,-891,703,43,160,545,278,3581,137,430,12,12,1021,1002,1343,1116,2471,363,850,-415,15,40,1898,388,270,117,1994,950,495,-136,145,594,530,111,-68,157,125,1771,-99,1320,183,-86,231,-44,-7,417,88,541,811,2545,207,313,1556,835,5,509,376,1893,-393,291,FL
-103,33,291,52,552,188,262,345,-19,523,-764,-125,-474,6,411,119,83,1332,840,21326,-94,-54,687,271,119,413,182,266,335,-55,658,38,429,95,-51,344,9,63,25,13,237,-627,621,7,169,349,34,2741,372,372,-6,-46,647,679,1081,479,2012,178,474,-483,50,42,2046,248,299,180,1307,613,2,226,169,699,341,173,2,-30,117,1438,-218,1409,143,-60,214,39,-72,463,83,786,456,1424,123,91,712,459,90,840,655,1346,199,429,FL
-218,3,204,59,1163,86,528,297,51,664,-983,-146,-290,276,503,75,104,1416,350,26087,-53,41,1570,135,385,64,51,432,448,-52,1061,-104,1184,118,-135,350,34,292,10,91,213,-130,665,86,58,411,75,2929,379,348,17,-17,372,887,1360,1158,2991,254,380,-715,115,45,2121,282,355,166,1157,820,449,-550,193,1867,293,115,-32,-430,80,2439,-121,1338,62,-46,486,157,-109,458,52,414,438,3284,258,52,1651,275,86,286,600,1555,463,209,FL
-253,-19,202,88,788,342,206,311,-88,779,-917,-84,-216,24,320,91,-13,723,773,25845,-120,-183,972,147,249,319,32,152,357,-44,1009,93,536,24,-55,360,-46,-778,13,27,292,-417,646,-54,114,311,157,2324,135,363,-1,-35,585,515,957,324,1997,282,328,-285,106,-12,1249,323,243,126,747,481,301,211,16,334,390,64,-44,-24,78,1418,-84,870,51,-44,126,140,-24,405,60,652,91,3277,225,-106,1281,651,140,690,594,1494,420,308,FL
-564,-111,253,53,263,-139,285,837,-263,2002,-2269,-253,-765,566,159,241,89,650,1115,19711,-267,-1138,305,859,35,181,269,-159,241,-462,1228,-129,530,91,-428,901,-27,-624,-97,-75,378,119,594,-197,131,528,-61,1559,309,931,-61,-109,187,839,738,1681,1749,724,666,-859,299,-63,1743,-43,724,486,95,656,-121,-590,576,1320,1019,85,-219,702,249,1705,-436,1753,369,-217,107,371,-642,981,11,578,520,3714,187,181,357,1801,83,361,654,929,-558,738,FL
-249,-60,152,25,984,448,200,137,-21,391,-1330,-52,-203,119,357,168,89,907,905,24832,-77,-279,1018,202,106,507,57,-116,570,-21,1953,145,409,35,-159,320,-25,-1119,-16,86,119,-705,766,-29,68,467,-80,5387,217,555,-140,-49,729,758,1108,269,2673,182,636,-276,21,17,3571,174,461,163,1456,925,517,143,44,889,229,28,16,-211,58,1708,-174,905,64,-39,187,88,168,600,35,576,102,3173,-64,-16,1002,892,170,429,213,2424,292,333,FL
-301,-52,-52,7,375,154,37,226,-59,491,-776,-149,-360,65,-216,78,-3,96,744,18687,-106,-79,883,156,99,458,39,-226,356,-43,1188,-151,252,61,-101,189,-138,-2180,-3,-21,159,-936,452,-49,70,180,-6,1837,89,319,-89,-91,343,490,635,558,1367,218,276,-308,-35,-30,1630,97,336,76,258,540,135,-201,71,366,275,32,-27,-334,45,1127,-178,607,126,-81,111,131,-215,416,22,66,7,2146,107,85,698,395,24,209,235,1280,244,187,FL
-227,-23,267,10,66,-59,310,563,-78,298,-998,-161,-514,459,176,92,-109,789,741,26267,-78,-440,407,483,149,-267,113,123,339,-190,1437,125,318,188,-263,724,-94,-352,20,-39,323,-988,478,123,123,229,95,1996,59,245,54,-13,311,750,467,795,1002,269,190,-229,-17,-44,1189,87,531,435,599,248,289,-320,322,424,1297,116,-71,-339,73,820,-529,1026,313,-123,234,205,-246,488,34,728,572,721,243,236,603,514,77,171,334,839,-114,246,FL
