@relation panc-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S222

@attribute X184 numeric
@attribute X231 numeric
@attribute X254 numeric
@attribute X767 numeric
@attribute X1659 numeric
@attribute X2282 numeric
@attribute X2845 numeric
@attribute X3029 numeric
@attribute X3145 numeric
@attribute X3557 numeric
@attribute X4326 numeric
@attribute X5453 numeric
@attribute X6028 numeric
@attribute X6787 numeric
@attribute X8295 numeric
@attribute X9550 numeric
@attribute X10303 numeric
@attribute X10500 numeric
@attribute X11287 numeric
@attribute X12344 numeric
@attribute X12447 numeric
@attribute X12609 numeric
@attribute X14465 numeric
@attribute X14894 numeric
@attribute X15422 numeric
@attribute X15852 numeric
@attribute X16025 numeric
@attribute X16283 numeric
@attribute X16348 numeric
@attribute X17525 numeric
@attribute X17584 numeric
@attribute X17862 numeric
@attribute X18509 numeric
@attribute X19399 numeric
@attribute X19439 numeric
@attribute X20121 numeric
@attribute X20208 numeric
@attribute X21459 numeric
@attribute X22565 numeric
@attribute X22607 numeric
@attribute X22984 numeric
@attribute X24068 numeric
@attribute X24182 numeric
@attribute X24751 numeric
@attribute X24778 numeric
@attribute X24959 numeric
@attribute X26322 numeric
@attribute X26363 numeric
@attribute X26547 numeric
@attribute X27113 numeric
@attribute X27486 numeric
@attribute X27859 numeric
@attribute X28993 numeric
@attribute X30538 numeric
@attribute X31423 numeric
@attribute X31660 numeric
@attribute X32641 numeric
@attribute X33181 numeric
@attribute X33365 numeric
@attribute X33565 numeric
@attribute X34713 numeric
@attribute X35311 numeric
@attribute X35913 numeric
@attribute X36671 numeric
@attribute X37275 numeric
@attribute X38272 numeric
@attribute X38617 numeric
@attribute X38921 numeric
@attribute X38965 numeric
@attribute X39371 numeric
@attribute X39792 numeric
@attribute X40234 numeric
@attribute X40748 numeric
@attribute X42446 numeric
@attribute X42643 numeric
@attribute X43474 numeric
@attribute X44474 numeric
@attribute X44568 numeric
@attribute X44901 numeric
@attribute X45828 numeric
@attribute X46254 numeric
@attribute X46956 numeric
@attribute X47109 numeric
@attribute X48109 numeric
@attribute X48244 numeric
@attribute X48506 numeric
@attribute X48732 numeric
@attribute X49185 numeric
@attribute X49496 numeric
@attribute X50055 numeric
@attribute X51284 numeric
@attribute X52161 numeric
@attribute X52162 numeric
@attribute X52469 numeric
@attribute X52888 numeric
@attribute X52927 numeric
@attribute X53973 numeric
@attribute X54025 numeric
@attribute X54266 numeric
@attribute X54334 numeric
@attribute panc.columns.tissue {'normal pancreatic','PDAC tumor'}

@data
3.79312,5.73932,7.64671,4.09964,6.10662,3.89372,3.15593,3.17001,7.68332,8.42764,4.01327,2.78704,3.00911,5.18083,2.98569,4.26734,7.79557,8.87007,6.00682,6.00285,6.46944,7.30967,6.48404,6.17418,2.78612,7.496,4.80094,5.24992,5.81077,9.57138,6.423,6.28698,9.39315,4.71137,3.04684,5.29342,8.10908,8.87791,7.89982,7.53306,3.35268,8.81454,3.91234,3.65858,3.91292,2.67595,3.62897,4.73745,3.53261,9.84581,10.3576,7.1749,4.52155,3.1127,3.95364,8.5302,7.77923,5.0729,4.60824,2.59185,7.73227,8.35192,6.52921,8.40372,6.12209,6.38188,5.52272,7.78642,6.95103,5.29845,5.03276,4.6561,5.98528,4.55832,4.94967,3.48124,5.11595,6.33186,6.55699,4.64105,3.85013,3.83069,2.75249,5.6645,6.4657,5.42037,4.19257,2.49302,4.07963,3.41938,3.70794,6.67306,5.30918,4.68126,3.60315,4.12756,4.85922,4.67254,5.58047,5.75978,'PDAC tumor'
3.95947,5.49989,7.55824,3.96761,3.63069,4.23918,3.65087,3.46064,7.62343,7.9984,4.14603,3.09327,3.2694,4.63859,2.90612,4.23824,7.77708,8.87057,6.2005,5.29445,5.32871,6.90141,7.25693,5.75497,2.77836,7.5654,4.9775,5.54507,5.9602,8.83381,6.58245,6.09726,9.9818,5.0121,3.36149,9.39715,9.45356,8.6321,8.24492,6.87209,3.71463,9.02597,4.10379,3.13872,4.13262,3.10246,3.6761,5.37874,4.12659,9.45181,9.82909,8.12363,4.97226,3.22839,3.57771,8.3395,7.06698,5.4773,4.619,2.36955,7.5138,7.85447,6.70676,7.44653,5.48403,6.60263,5.50592,5.92628,7.29192,5.73765,6.25991,5.05541,6.28216,4.13936,5.13846,4.09109,5.23742,6.63516,7.10123,5.03504,4.3726,4.01483,2.82329,5.06554,6.34699,5.66593,4.28813,2.42505,4.98384,3.40497,3.56921,6.16986,5.23047,4.6699,3.64007,4.81449,4.6548,4.52611,6.81085,6.10288,'PDAC tumor'
3.8387,6.58326,7.59895,3.43132,3.68746,3.86818,3.27251,3.29029,8.81005,7.3192,3.66489,3.01092,3.042,4.19019,2.87949,4.21549,7.87549,9.05685,6.12226,5.88408,5.51684,7.44868,6.83344,5.80738,2.68436,7.7429,4.57514,5.29911,5.7437,9.05522,7.61116,6.82583,9.96129,4.58908,3.25605,5.76988,8.09159,8.89903,7.78956,7.56538,4.07871,9.51956,3.85722,3.22305,3.84143,2.81896,3.45797,6.88737,3.70404,9.31343,10.3553,8.34715,4.42078,2.89439,4.20296,7.48703,7.36394,5.01478,4.70695,2.32439,7.49432,8.0123,6.6291,8.40007,5.50526,7.10694,5.45448,6.59002,7.10761,5.36644,6.65681,4.50692,6.14437,3.9517,4.82686,3.67351,5.78077,7.99941,6.71895,5.21837,4.02842,3.56515,2.93732,5.3109,6.3046,5.37325,4.54248,2.55757,4.14145,3.64259,3.51138,6.75838,5.23287,4.34274,3.51699,4.01704,4.76756,5.11562,6.37801,6.28198,'PDAC tumor'
3.95442,5.81359,7.3367,4.02509,4.04243,3.99198,3.08119,3.02752,7.18931,8.14485,3.64905,2.92498,3.1468,5.0447,2.78385,4.38241,7.67841,9.15462,6.12336,5.27779,5.98398,7.39875,7.34921,5.79029,2.68713,7.52255,4.73853,5.24956,5.63437,8.99296,6.78508,5.75317,10.3382,4.89664,3.11906,7.99675,10.5669,9.22808,8.05045,7.16187,3.57803,9.1421,3.97628,4.06954,3.81982,3.00486,3.47324,4.71859,4.23204,9.33123,10.1101,7.69767,4.32816,2.98872,4.05947,7.78328,7.30681,5.122,5.07745,2.40546,7.79795,8.33628,6.43322,8.88222,5.7545,6.66377,5.26466,6.93572,6.91862,5.8232,6.37309,4.59718,6.17374,4.03696,5.22245,4.19142,5.19735,7.18827,8.32291,4.3464,4.03695,3.75104,2.89928,5.64301,7.0177,5.39144,4.34084,2.50183,4.56596,3.46504,3.86517,6.62743,5.2508,4.90141,3.58288,4.37025,4.99069,4.85478,7.55074,6.47636,'PDAC tumor'
3.72628,5.89779,7.50516,3.60961,3.88137,3.94779,3.57473,3.21636,7.52544,7.68084,3.746,3.2076,2.96872,4.46282,2.937,4.39403,7.56615,9.16459,6.38389,5.54253,5.82606,7.04298,7.53348,5.44234,2.73224,7.49555,4.62075,5.38846,6.08339,8.92735,6.45268,6.34078,10.5986,4.25259,3.23776,6.41193,10.0244,8.98236,8.44696,7.36332,3.48165,9.18773,4.02059,4.39929,3.75745,2.86785,3.72368,5.53655,4.20582,9.81828,10.1345,7.75873,4.55503,3.31547,3.87995,7.89411,7.58553,5.29395,4.60014,2.48003,7.7448,8.02855,6.27812,8.63473,5.69879,6.26057,5.56636,7.39252,6.98949,5.5907,5.96846,4.86461,6.27516,3.735,4.83323,3.84091,6.37549,7.04069,8.51719,4.70842,4.12746,3.61761,2.77446,4.95911,6.44591,5.51509,3.79908,2.55193,3.98669,3.56234,3.65848,5.93473,5.23393,4.6479,3.43255,4.1954,4.44631,4.45785,6.93652,6.30222,'PDAC tumor'
3.43837,5.44024,7.94903,3.41925,4.91712,3.96448,3.47086,3.31202,6.96604,7.54226,4.42603,3.14811,3.04944,4.45445,3.02897,4.41356,7.96077,8.59101,6.0438,4.95091,5.83773,7.15472,5.13545,5.13873,2.79948,8.06884,4.81545,5.25346,5.76929,9.05581,6.63267,4.92767,10.3966,4.05131,3.08092,6.64141,10.8706,8.67342,8.07263,7.29687,3.43469,9.7894,3.73318,3.66081,4.10935,2.7887,3.46725,5.18845,3.85441,9.33398,10.2947,8.40361,4.91712,2.84121,4.41774,7.93245,7.92893,5.05449,4.00122,2.51599,7.59688,8.64748,7.03225,8.75878,5.97282,6.81835,5.55532,7.17267,7.13669,5.67906,6.10697,4.91129,6.33163,3.81498,4.86997,3.98145,5.3838,8.04107,7.87749,5.22697,4.30606,4.24273,3.13129,5.58868,7.55283,5.18998,4.06916,2.56234,2.60675,3.3395,3.52125,6.31332,5.41308,4.39599,3.47143,4.33799,5.02862,3.572,8.61386,6.67088,'PDAC tumor'
3.84275,4.9152,7.26283,3.85674,3.65306,4.59679,3.44319,3.36331,7.44336,7.52199,3.90837,2.95024,3.29003,4.55003,2.93982,4.63131,7.69794,8.86709,6.15044,5.14824,5.37571,6.81519,7.04804,5.51715,2.75027,8.0507,5.33451,5.69554,6.16622,9.0393,6.50607,5.5949,10.2705,5.81379,3.37863,9.69903,8.88103,8.46733,8.55565,6.92615,3.81004,8.91688,4.20679,3.22652,4.26566,2.77384,3.73023,5.33894,4.28702,9.05326,9.72695,8.3378,5.28675,3.20807,3.56795,7.60483,7.02658,5.59376,4.56035,2.42084,7.22495,8.04277,6.43081,7.24231,5.78763,6.23808,5.66412,6.17585,6.88989,5.71262,6.60252,4.67683,6.56249,3.86947,5.48291,4.19012,5.17921,6.45019,6.965,4.74047,4.75597,3.72841,2.82462,5.08621,6.26699,6.0944,4.14071,2.65985,5.49657,3.35337,4.10752,6.33308,5.45486,4.91301,3.5298,4.59268,4.71111,3.87569,6.75014,5.81111,'PDAC tumor'
3.86344,5.15231,7.94624,3.52392,4.13904,3.85458,3.30339,2.95681,7.58056,7.96315,3.31206,3.02713,2.94334,4.04192,2.68334,4.087,8.10283,8.66349,6.23162,5.33624,5.93608,7.32836,6.57511,6.04412,2.57922,7.77034,4.59999,5.41988,5.80544,8.84127,6.68758,6.08139,9.94,5.4457,3.21257,7.88157,10.433,8.93777,8.44649,7.46292,3.40705,9.28051,3.91922,3.75608,3.65515,2.91941,3.35441,6.68798,3.97064,9.2191,10.3196,8.39234,4.55045,3.00429,4.14221,8.22071,7.41221,4.86689,4.49643,2.44093,8.56053,8.14052,6.4442,8.43743,6.22106,7.14466,5.39673,7.12165,7.13909,4.98832,6.97492,4.96821,5.94864,3.93007,4.42798,3.56242,5.44722,7.87116,7.34971,4.69322,4.18802,3.79292,2.76732,5.24711,7.7219,5.23363,4.37917,2.54793,3.92309,3.62021,3.48809,6.99208,4.82585,4.68688,3.27726,3.99958,4.41772,5.05628,7.37636,6.58837,'PDAC tumor'
3.80304,6.16584,8.03618,3.70588,3.61044,3.95472,3.20693,3.28124,7.73485,7.55796,3.63229,3.1221,3.189,4.35651,3.18595,4.28446,8.25685,8.86815,6.31625,5.08014,5.30063,6.70797,6.62699,5.60823,2.67134,7.96988,4.67842,5.34563,6.1732,9.09939,6.25689,6.31553,10.1182,5.22726,3.22682,8.80668,10.3879,8.98804,8.31454,7.08319,3.68627,9.19212,4.1883,3.30733,3.83479,2.99749,3.56026,5.0693,4.28193,9.16823,10.1481,8.21324,4.40325,3.02474,4.32763,7.91886,7.17764,4.95206,4.55359,2.34038,7.95229,8.02446,6.52069,8.25021,5.73586,6.4654,5.65861,6.50273,7.18598,5.23567,6.44078,4.77142,6.22258,4.01507,4.96693,3.63726,5.55249,7.30179,7.27137,4.45151,3.88623,3.77112,2.75866,4.89193,6.88777,5.35127,4.33539,2.5056,3.10232,3.52608,3.60984,6.04614,5.52651,4.63628,3.58472,4.35461,4.33065,4.27375,6.9325,6.7457,'PDAC tumor'
3.81586,5.52067,7.36429,3.4714,3.7408,4.14388,3.33078,3.32474,7.63276,7.93426,3.85185,3.10818,3.2596,4.96043,2.85436,4.1784,8.03812,8.80283,6.25801,5.15183,5.20761,6.77083,6.85637,5.21269,2.95706,7.92383,4.95538,5.76459,6.02943,8.61399,6.93805,6.36833,10.4974,5.48852,3.44114,9.01705,9.37778,8.91019,8.45584,6.76412,3.7408,9.12007,4.09562,3.1356,4.2197,2.88789,3.78185,5.04709,3.95893,9.24856,9.92861,8.03883,4.67085,3.32377,3.71132,7.98127,7.18773,5.43633,4.54819,2.29088,7.79956,7.96472,6.29148,7.81251,6.10092,6.14329,5.51036,6.64441,7.52134,5.83549,6.41376,4.76469,6.29314,3.72659,4.96253,4.15803,5.59096,6.50579,7.50438,4.64713,4.25068,3.72983,2.63318,4.65968,6.66206,5.55764,4.40894,2.49302,3.38745,3.65019,3.35082,6.35919,5.3783,5.0659,3.7408,4.54037,4.6229,3.80624,7.93643,6.24913,'PDAC tumor'
3.73958,5.9274,7.43929,3.77383,3.60771,4.22845,3.40043,3.44963,7.54662,7.59481,3.7516,2.948,2.98788,4.88065,2.82074,4.29815,7.95077,8.90229,6.24321,5.5745,5.65223,6.88428,6.32115,5.48884,2.86497,8.29806,4.75648,5.4034,5.83525,9.09777,6.49803,6.20159,9.78874,4.67061,3.06703,5.88151,8.64395,9.25181,8.37937,7.07541,3.69992,9.47785,4.553,3.48991,4.34871,3.02015,3.66525,5.04109,4.0292,9.29822,10.3625,7.87172,5.01914,3.18731,3.60033,7.97128,7.3507,5.39791,4.32515,2.39725,7.26825,8.10671,6.91777,8.07676,6.16108,6.70304,5.25046,6.03324,7.21808,5.0083,6.59435,4.72051,6.43979,3.88991,5.32777,3.99513,5.54584,8.18274,7.04195,4.77237,4.24974,3.6908,2.81313,5.05984,6.29397,5.73476,3.9467,2.5219,4.60296,3.9039,3.5937,6.6112,5.44236,4.05225,3.40612,4.22301,4.68208,4.85269,7.35813,6.22453,'PDAC tumor'
3.70756,5.52103,7.92089,3.49975,3.94355,4.14378,3.29678,3.34604,7.65041,7.96514,3.65041,2.83635,3.04271,4.51323,2.78833,4.13791,8.16821,8.76178,6.4369,4.97267,4.93806,7.24247,5.68796,4.98581,2.6924,7.47827,4.76226,5.31282,5.73977,8.65559,6.01432,6.58728,10.3833,5.56951,3.30888,5.8364,10.124,9.37339,8.58318,7.05056,3.64577,9.73214,3.92413,3.54316,3.86388,2.83069,3.39903,4.77494,3.97824,9.33839,10.058,8.53894,4.58089,2.93065,3.75491,8.57376,7.4965,5.02346,4.26006,2.31615,7.87973,8.39278,7.02718,8.76514,6.43664,7.24826,5.67116,6.20927,7.67604,5.25507,6.30869,4.87256,6.39014,4.00372,4.35828,3.59397,5.7969,8.32017,7.55105,5.08169,4.07981,4.2925,2.78639,5.1476,7.32252,5.38145,4.24335,2.73884,2.98016,3.53516,3.65469,6.03179,5.05072,4.34555,3.63697,4.23499,4.32412,8.58621,7.67988,7.0964,'PDAC tumor'
3.76008,6.5487,7.69092,3.57656,3.9083,3.96666,3.84955,3.36863,8.95266,7.74495,3.6057,2.95963,2.92973,4.69262,3.02497,4.29447,7.88326,8.90751,6.20761,5.56233,5.799,6.99591,6.89198,5.49117,2.58212,8.03485,4.90853,5.41697,6.13493,9.2143,6.23808,7.49871,9.3653,5.05792,2.98223,5.84156,7.92382,9.02904,7.77222,7.67217,3.84414,9.24146,4.22653,3.55604,3.75827,2.89517,3.61598,5.03329,4.17588,9.4227,10.1947,8.23017,4.80869,3.16361,3.79075,7.81885,7.24934,5.45332,4.70249,2.49859,7.45745,7.85293,6.24363,7.95635,6.05106,6.60894,5.40744,7.00372,7.40907,5.30169,6.07647,4.61703,6.46539,4.01752,4.68261,3.71156,5.16259,7.63346,6.61762,4.81454,4.40221,3.75445,2.67029,5.12674,6.28382,5.39653,4.56007,2.55118,3.73196,3.65983,3.31422,6.17002,4.98242,4.70791,3.37553,4.12903,4.77844,4.17619,6.40655,6.47073,'PDAC tumor'
3.46946,6.36189,7.57749,3.74958,3.67474,3.90818,3.38961,3.26041,8.31868,7.72358,3.89717,2.76688,2.9455,4.50849,3.10915,4.26165,7.87237,8.93583,6.43124,5.20146,5.8727,6.91119,6.77507,5.40357,2.7576,8.27426,4.67792,5.09245,5.57541,9.28772,6.21097,7.01997,10.0154,4.81806,3.016,6.68061,8.63991,9.08645,7.90047,7.49214,3.59521,9.39369,3.95312,3.41145,3.88424,2.84435,3.35299,5.3618,4.05238,9.27095,10.164,8.08614,4.67729,3.03017,3.94986,7.50553,7.22614,5.1621,4.96706,2.3096,7.67303,7.93137,6.561,8.50269,5.77307,6.46285,5.87315,6.65713,7.04103,5.1026,6.18224,4.75984,6.2653,3.85374,4.96651,3.83234,5.40823,8.36592,6.58425,4.70241,3.95684,3.70907,2.87963,5.5742,6.46839,5.33762,4.48539,2.34436,4.78134,3.33276,3.40469,6.02449,5.18824,4.74225,3.61937,4.20103,4.64168,8.28074,6.43814,6.46305,'PDAC tumor'
3.98285,5.36604,7.23455,3.62754,3.13644,4.31826,3.84973,3.64403,8.07229,8.00203,3.97427,3.1723,3.15134,4.9136,2.85418,4.66523,7.76934,8.68236,6.08,5.13738,5.3263,6.80691,6.7957,5.00169,2.88077,8.45452,4.93659,5.44147,5.99135,9.11102,6.33812,6.41345,9.83407,4.80347,2.89983,8.53083,8.66947,8.71921,8.34209,7.1218,4.07906,9.04579,4.46587,3.26318,4.29309,2.7046,3.66554,5.22717,4.16536,9.13979,9.85851,8.15172,5.05175,3.58883,3.7015,7.94265,7.00443,5.06794,4.97135,2.34682,7.13191,8.39677,6.22203,7.54291,5.87801,6.39113,5.318,5.9687,6.79614,5.46844,6.64604,4.7979,6.31969,4.09332,5.39135,4.22291,5.32513,6.81258,6.49633,5.06922,4.27617,3.6352,2.72056,4.86094,6.42447,5.55378,4.21907,2.35531,3.84115,3.57835,4.14915,5.6587,5.66841,4.68407,3.60121,4.3108,4.69245,3.97074,6.50241,6.20992,'PDAC tumor'
3.89721,6.01926,7.81591,3.8596,3.94599,3.75269,3.32505,3.19085,7.67604,7.64921,3.51868,2.97071,3.17418,5.12629,2.93464,4.07165,7.9862,9.35952,5.90977,5.43715,5.39173,7.4554,7.19847,6.0394,2.74155,7.4724,4.75315,4.7971,5.65756,9.12716,6.67997,6.40539,9.79263,4.65609,3.2501,7.8501,10.2275,8.89722,8.55195,7.83456,3.68527,9.06916,3.87546,4.09079,3.85638,2.84602,3.38571,4.69591,4.07834,9.61383,10.4108,8.03138,4.51189,2.9834,3.89702,8.06651,7.54265,5.0698,4.28529,2.46161,8.02273,8.32105,6.53678,8.57785,5.77011,6.91679,5.365,7.13315,7.0261,4.9667,6.98814,4.6373,5.93642,4.01451,4.42361,3.64919,5.60171,7.15676,7.45544,4.67843,4.16137,3.74027,3.00854,5.44676,6.53819,5.42822,4.52773,2.45408,4.44518,3.29473,3.81931,6.66702,5.28803,4.79403,3.26706,4.1315,4.76864,5.28349,6.87757,6.57666,'PDAC tumor'
3.55343,5.22587,7.98819,3.87047,5.34538,3.97623,3.35068,2.99188,7.01718,7.69764,3.9324,3.02525,2.94973,6.37796,2.9856,4.29313,7.58689,9.03382,6.18699,5.29656,6.94757,7.09023,6.99951,6.48172,2.6128,8.03418,4.74522,5.4781,5.84045,9.6108,6.81664,6.39388,9.53562,4.23337,3.1042,7.32308,9.06113,8.41085,7.84258,7.83022,3.39892,9.17195,4.06118,3.39333,3.88473,2.87089,3.6753,5.3104,4.14426,9.36492,10.1198,8.16135,4.61403,3.2204,3.82131,7.62734,7.71503,5.12583,4.91145,2.40599,8.06652,8.09106,6.36232,7.85238,5.40758,6.51363,5.75916,7.04302,6.92834,5.82043,6.19072,5.03182,6.31136,3.73046,4.90693,3.60929,4.90204,7.47637,7.04898,4.47692,4.26608,3.87419,2.82923,5.24999,6.53933,5.32795,4.67607,2.64158,4.60281,3.22097,3.66018,6.04215,5.07337,4.61751,3.56915,4.30776,4.64564,4.25011,7.49306,5.90484,'PDAC tumor'
3.88955,7.1355,7.51204,3.85415,3.60679,3.75405,3.38392,3.53151,9.08759,7.52287,3.78009,2.98533,2.93243,4.52989,2.99009,4.10071,7.96347,9.3695,6.43084,5.07257,5.78607,6.92297,7.10164,5.83154,2.4258,7.69013,5.95204,5.32878,6.29608,9.68696,6.11204,7.53192,9.93783,4.62193,2.94082,5.08153,5.65192,9.13439,8.45329,7.80171,3.73494,9.49127,3.98985,3.26983,3.91559,2.83999,3.81727,5.07069,3.94588,9.5219,10.5422,8.09726,4.81394,3.0521,4.61834,7.66378,7.10026,5.33659,4.61942,2.3443,7.79975,7.95369,6.41195,8.01593,5.90603,6.77193,5.79084,6.86002,7.41503,5.37421,8.9729,4.37703,6.13021,4.46085,4.77064,3.75922,5.47126,6.20829,4.94551,4.91381,4.22613,3.47829,2.59326,5.47444,6.12897,5.31086,5.08542,2.49957,5.10904,3.73443,3.54905,6.7945,5.58184,4.89038,3.62749,4.17852,4.63755,5.99006,7.38198,5.5126,'normal pancreatic'
3.86231,7.29158,7.78203,3.38658,3.79285,3.54341,3.59656,3.85,8.82537,7.77744,3.44517,2.92672,2.88982,4.66301,2.9161,3.82955,8.20872,9.40068,6.93845,5.29399,5.52954,7.00252,6.7552,6.10384,2.62042,7.6225,6.25188,4.99362,5.59111,9.1107,5.99283,7.44975,9.94648,4.47525,3.06526,4.97844,5.37081,9.28613,8.54327,7.98451,3.64174,9.38152,4.18536,3.3069,3.84219,2.75697,3.55261,4.96783,3.6376,9.63384,10.3582,7.97785,4.78428,3.11714,4.90402,7.60624,7.22732,4.75904,4.58506,2.41285,7.9722,8.10201,6.71583,7.84108,6.12036,6.90076,6.02449,6.89547,7.71002,5.22543,8.7989,4.43623,6.02729,4.15121,4.62984,3.67454,5.54044,6.34629,4.52018,4.74891,4.19962,3.38479,2.64698,5.84411,6.22751,4.81367,5.28083,2.41692,5.58688,3.51694,3.85599,6.81499,5.60618,4.8726,3.40261,4.27621,5.1731,6.03098,7.3682,5.45248,'normal pancreatic'
4.09776,4.92852,7.15579,3.75541,3.25612,5.2285,4.0889,3.31538,6.46056,7.29427,4.23449,3.42178,3.67372,4.8978,3.11967,5.12032,7.23547,8.48356,5.77389,5.81407,5.70084,7.02715,7.01162,5.00635,2.86957,7.41493,6.05585,6.61273,6.69781,9.04011,6.33278,5.69962,10.0144,4.60546,3.49175,9.80532,7.38291,7.88364,8.81509,6.53436,3.89009,8.40061,4.99848,2.99675,4.13463,3.05981,3.98487,5.98949,5.3299,9.61006,9.93407,8.1052,5.71528,3.62059,3.60795,7.11596,6.98588,5.86756,5.24891,2.48991,6.84552,7.7574,6.69114,5.45979,5.71988,5.28983,5.2854,5.83344,6.37366,6.06855,6.83055,5.36376,6.9173,4.18151,5.78007,4.94685,5.27001,4.13593,6.31158,5.05555,4.61605,3.64988,2.87813,4.97447,6.61281,6.11483,3.89638,2.89193,2.98898,4.22376,3.87453,6.47568,5.74689,4.43511,3.68189,5.03193,4.67712,4.04929,6.22729,5.783,'normal pancreatic'
3.70466,5.09354,7.18632,4.07345,3.04235,5.29601,3.89385,3.22251,6.4417,7.81196,4.34909,3.38985,3.27056,5.01192,3.12815,4.78262,7.50474,8.27557,6.05848,5.8709,6.02986,6.62152,6.9324,5.14479,2.87548,7.64578,5.29706,6.08336,6.75434,8.92056,6.61422,5.98853,10.1725,4.36523,3.85771,9.91559,7.43896,7.90108,8.84055,6.55728,4.04642,8.5318,4.69084,2.80736,4.27997,3.03924,4.52234,6.13386,4.84405,9.37196,9.62587,7.95993,5.53316,3.71047,3.80207,7.6616,6.6714,5.6781,5.56427,2.40169,6.53538,8.31299,6.63922,5.87916,5.58838,5.25391,5.43199,5.59718,6.51405,6.06063,6.45882,5.36942,7.04966,3.89385,5.7033,4.37825,4.69217,3.75424,6.34756,4.47975,4.49976,3.84612,2.79599,4.8263,6.30735,5.91369,3.87653,2.38739,3.28452,4.08027,3.61745,5.75357,5.23042,4.89181,3.95169,4.81015,5.02325,3.84461,6.29402,5.78931,'normal pancreatic'
3.78693,4.80373,6.92002,3.51097,3.41447,4.71869,4.05731,3.56679,6.74159,7.49758,4.03113,3.56028,3.14526,5.43051,3.0926,4.80028,7.27695,8.29128,5.96983,5.61481,6.05833,6.51673,7.2942,5.6771,2.94679,6.9833,5.89723,6.25272,7.11562,9.14274,6.66974,5.77508,10.0723,4.49671,3.1826,9.29662,7.94799,7.99035,8.98086,6.63115,3.8704,8.55805,4.98336,2.95024,4.10732,3.27356,4.40186,6.10163,4.37554,9.41129,9.78043,8.00057,5.70562,3.722,3.64999,7.39024,6.81662,5.75832,5.30069,2.49812,6.78944,7.97149,6.60493,5.91252,5.36066,6.19372,5.58617,5.47039,6.57889,5.76209,6.1863,5.76639,6.95648,4.15704,5.9574,4.60062,5.12194,4.04964,6.76349,4.99871,4.69184,3.58803,3.06585,4.96718,6.39193,6.0068,3.88166,2.7341,3.4347,3.86298,4.51442,6.3138,5.37277,4.69474,3.86524,4.88445,4.63671,4.18437,6.14148,5.54253,'normal pancreatic'
4.13788,4.96103,6.96766,3.97535,3.26319,5.02017,3.77654,3.39143,6.42892,7.29889,4.43307,3.39465,3.43054,5.62906,3.28265,5.03172,7.57951,8.07085,6.08577,5.78557,5.75459,6.35305,7.05033,5.70897,2.75591,6.85114,5.27411,6.17865,6.79052,8.92651,6.32698,6.11623,10.0365,4.84031,3.68377,9.44378,7.93648,7.94888,8.90961,6.49587,3.91685,8.58716,4.62822,2.93289,4.46755,3.19159,3.67381,5.92898,4.59962,9.39048,9.61535,8.15681,5.41589,3.73696,3.31901,7.32105,6.94923,5.66663,5.56122,2.35358,6.65263,8.01056,6.63462,5.83508,5.57195,6.02234,5.62997,5.50751,6.71792,5.74304,6.09271,5.07835,6.92982,3.93955,6.0805,4.48625,5.31066,4.1291,6.73499,4.8433,4.948,3.7908,2.75086,4.82611,6.05413,5.98742,3.83847,2.5788,3.17248,4.1641,3.90222,6.02605,5.65645,4.82566,3.9708,5.09836,4.64635,3.75953,5.70992,5.99961,'normal pancreatic'
3.91951,4.76478,7.19081,3.98377,3.04779,5.07695,3.47519,3.91724,5.91823,6.93447,4.17259,3.47319,3.5909,5.69001,3.28647,4.79841,7.40543,8.11555,6.11049,5.80869,6.26148,6.48195,7.32596,5.61669,2.85524,7.19721,5.28074,5.87538,6.78204,8.85577,6.48531,5.33019,9.93257,4.61235,3.43703,9.52115,7.35365,7.87541,8.82605,6.16278,3.74412,8.63539,4.69211,2.94614,4.24642,3.04873,4.17281,6.00098,4.63592,8.93208,9.73244,8.03941,5.58943,3.3186,3.33686,6.67195,6.9557,6.09419,5.20611,2.36817,6.86581,7.89762,6.67821,5.42137,5.92899,5.57253,5.59781,4.97028,6.80188,6.04343,6.49634,5.30916,6.96251,4.15087,6.08501,4.66004,5.3217,3.77304,6.42815,5.32113,4.84459,3.70847,3.07683,4.55801,6.22061,5.8181,3.60985,2.58453,3.45118,3.98115,3.88383,5.87398,5.90044,4.95585,3.84951,5.17119,5.15869,3.93682,5.72392,6.01979,'normal pancreatic'
3.8796,6.88961,7.32368,3.85641,3.68883,4.06578,3.17754,4.29084,9.34207,8.07007,3.55511,2.90783,3.18085,4.60669,2.91708,4.59955,7.77568,9.351,5.99983,5.24528,5.18034,6.55076,6.85476,5.5819,2.53141,7.80924,4.83911,5.20982,5.95585,9.13569,5.65008,7.48823,8.05382,3.8313,3.12889,5.72687,5.11027,9.03166,8.65443,8.00041,4.27516,8.83211,4.0377,4.46039,4.06185,2.92528,3.43367,4.98615,4.40975,9.00979,9.98024,8.10185,4.95606,2.91598,4.6326,8.40217,6.83952,5.29963,4.54337,2.44022,7.53886,8.00409,6.06726,7.82617,6.40976,6.58134,5.51743,7.16866,7.39744,5.2795,5.80608,4.68618,6.11713,4.09946,4.93241,3.78928,5.46089,6.39373,5.7829,4.84428,4.06629,3.52267,2.97933,5.00908,6.0305,5.20323,5.2236,2.80268,4.34811,3.42713,3.52618,6.91092,5.92576,4.89565,3.51457,3.87823,4.93446,5.59202,4.84411,6.12316,'normal pancreatic'
